# Time-averaged data for fix fixflux1
# TimeStep v_ptemp f_fix10 f_fix11 v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1 v_Jzi1 v_Jzks1
261240000 315.049 -2746.99 2219.55 5.95234e-10 6.57245e-10 3.66134e-10 1.43439e-10 3.41955e-10 3.0509e-10 3.04657e-10 3.04657e-10
261250000 313.186 -2745.36 2193.17 6.05541e-11 8.30033e-11 2.21741e-11 1.62945e-11 3.20419e-11 3.14319e-11 3.10979e-11 3.10979e-11
261260000 310.83 -2734.72 2210.87 2.17618e-10 2.5441e-10 9.5245e-11 9.09449e-11 1.34346e-10 1.26935e-10 1.21066e-10 1.21066e-10
261270000 309.419 -2733.49 2228.03 -7.10116e-11 -8.46535e-11 -6.65632e-11 -2.33725e-11 -1.73984e-11 -3.99975e-11 -4.02433e-11 -4.02433e-11
261280000 308.23 -2773.98 2209.34 -9.50385e-10 -1.09876e-09 -5.68391e-10 -2.13518e-10 -5.85827e-10 -5.09038e-10 -5.06288e-10 -5.06288e-10
261290000 310.158 -2741.76 2216.81 -8.25073e-10 -9.06526e-10 -5.30154e-10 -1.9151e-10 -4.55932e-10 -4.2394e-10 -4.20747e-10 -4.20747e-10
261300000 309.339 -2713.05 2204.82 1.72983e-10 2.00662e-10 1.5202e-10 2.00031e-11 6.82227e-11 9.28423e-11 9.01917e-11 9.01917e-11
261310000 309.403 -2767.91 2178.43 -2.77917e-10 -3.24676e-10 -2.01416e-10 -3.83198e-11 -1.75624e-10 -1.53092e-10 -1.53802e-10 -1.53802e-10
261320000 310.17 -2769.17 2224.23 -7.12677e-10 -8.16123e-10 -4.57895e-10 -1.21719e-10 -4.53961e-10 -3.77185e-10 -3.78552e-10 -3.78552e-10
261330000 310.716 -2753.88 2235.13 -3.53831e-10 -4.36603e-10 -2.96294e-10 -3.75795e-11 -1.98567e-10 -2.05674e-10 -2.05222e-10 -2.05222e-10
261340000 307.259 -2731.22 2225.39 -5.55242e-11 -9.21587e-11 -5.01852e-11 -1.00384e-12 -7.91538e-13 -3.02602e-11 -2.97188e-11 -2.97188e-11
261350000 305.369 -2729.41 2236.09 1.22291e-10 1.978e-10 1.62445e-10 -4.12437e-11 7.0643e-11 8.12757e-11 8.71573e-11 8.71573e-11
261360000 304.836 -2718.93 2238.44 4.85292e-10 5.77166e-10 3.78286e-10 6.93197e-11 2.688e-10 2.70312e-10 2.69648e-10 2.69648e-10
261370000 306.009 -2714.63 2237.3 5.8785e-10 5.9205e-10 3.09897e-10 1.37824e-10 3.66613e-10 2.74683e-10 2.73304e-10 2.73304e-10
261380000 305.56 -2733.33 2227.36 2.44229e-10 3.66441e-10 1.67022e-10 2.42886e-11 1.97799e-10 1.68925e-10 1.70061e-10 1.70061e-10
261390000 307.504 -2741.81 2211.13 8.0784e-11 1.26418e-10 1.13071e-10 -2.72201e-11 2.26882e-11 4.89882e-11 5.07902e-11 5.07902e-11
261400000 306.023 -2710.84 2245.89 2.43014e-10 2.37911e-10 1.35938e-10 3.55904e-11 1.54455e-10 1.05087e-10 1.06492e-10 1.06492e-10
261410000 308.501 -2713.98 2225.13 1.96505e-10 1.87436e-10 1.38121e-10 3.69025e-11 1.09566e-10 8.78476e-11 9.08422e-11 9.08422e-11
261420000 308.575 -2693.16 2224.31 1.98642e-10 1.57787e-10 9.64851e-11 6.64322e-11 9.96286e-11 7.39702e-11 7.39154e-11 7.39154e-11
261430000 310.618 -2720.46 2220.83 7.75375e-11 9.17314e-11 9.1508e-12 3.2646e-11 7.13299e-11 4.64735e-11 4.34485e-11 4.34485e-11
261440000 313.427 -2745.39 2220.56 3.4159e-10 4.41391e-10 2.58392e-10 7.24021e-11 1.81079e-10 2.07896e-10 2.04893e-10 2.04893e-10
261450000 311.707 -2748.33 2214.14 6.01906e-11 4.71529e-11 2.99869e-11 1.40575e-11 3.81097e-11 1.90199e-11 2.20341e-11 2.20341e-11
261460000 310.442 -2767.34 2220.98 -1.78039e-10 -1.26841e-10 -3.31606e-11 -9.21851e-11 -8.52989e-11 -5.60282e-11 -5.38688e-11 -5.38688e-11
261470000 310.827 -2714.39 2205.05 -2.4726e-10 -2.76391e-10 -2.00023e-10 -3.71639e-11 -1.2603e-10 -1.25983e-10 -1.29582e-10 -1.29582e-10
261480000 308.996 -2714.3 2173.12 8.97131e-11 8.88205e-11 3.08833e-11 2.09177e-11 9.4411e-11 4.54353e-11 4.76887e-11 4.76887e-11
261490000 309.491 -2735.19 2218.18 2.99586e-10 2.88013e-10 1.34658e-10 9.93224e-11 1.85359e-10 1.34538e-10 1.35576e-10 1.35576e-10
261500000 310.592 -2730.3 2220.64 2.04557e-10 2.58379e-10 1.58176e-10 -2.35596e-11 1.74922e-10 1.09525e-10 1.18221e-10 1.18221e-10
261510000 310.299 -2733.37 2229.83 -5.60365e-11 -8.65631e-11 -6.90678e-11 -3.75169e-12 -2.83155e-11 -4.53501e-11 -4.42529e-11 -4.42529e-11
261520000 310.929 -2729.76 2214.77 6.76021e-10 7.04362e-10 4.46627e-10 1.4577e-10 3.59307e-10 3.26285e-10 3.26582e-10 3.26582e-10
261530000 312.691 -2734.77 2209.62 3.50174e-11 -1.92235e-11 4.4597e-11 -3.80421e-11 5.46087e-11 -8.18326e-12 -3.15132e-13 -3.15132e-13
261540000 315.856 -2740.62 2208.74 2.24151e-10 2.85542e-10 1.44737e-10 2.23599e-11 1.63422e-10 1.27407e-10 1.29829e-10 1.29829e-10
261550000 317.171 -2762.57 2244.27 -2.91245e-11 -4.04036e-11 -3.90519e-11 -1.74227e-11 -4.01312e-13 -2.74425e-11 -2.38994e-11 -2.38994e-11
261560000 317.486 -2767.99 2207.75 -4.8292e-10 -5.23161e-10 -2.92741e-10 -9.89502e-11 -2.92092e-10 -2.41092e-10 -2.41279e-10 -2.41279e-10
261570000 321.874 -2722.02 2203.93 -1.61272e-10 -1.18142e-10 -7.82198e-11 -6.12105e-11 -8.78808e-11 -6.07565e-11 -6.12343e-11 -6.12343e-11
261580000 323.371 -2743.42 2180.36 1.61432e-10 1.80587e-10 6.00687e-11 4.05132e-11 1.40857e-10 7.94207e-11 8.50037e-11 8.50037e-11
261590000 322.02 -2765.62 2207.46 2.33111e-10 2.59936e-10 2.07677e-10 2.23213e-11 1.47412e-10 1.3223e-10 1.34117e-10 1.34117e-10
261600000 321.71 -2766.83 2225.74 -3.18123e-10 -3.26647e-10 -1.91933e-10 -8.2035e-11 -1.79317e-10 -1.619e-10 -1.55927e-10 -1.55927e-10
261610000 321.252 -2775.19 2206.22 -6.64951e-10 -7.96572e-10 -5.03807e-10 -1.29718e-10 -3.46427e-10 -3.64746e-10 -3.6908e-10 -3.6908e-10
261620000 318.918 -2747.08 2215.03 -7.12668e-10 -8.06902e-10 -4.24262e-10 -1.98192e-10 -3.94601e-10 -3.794e-10 -3.72672e-10 -3.72672e-10
261630000 320.098 -2777.6 2184.73 -1.47961e-10 -1.91831e-10 -7.24156e-11 -3.78501e-11 -1.02534e-10 -8.92882e-11 -8.64894e-11 -8.64894e-11
261640000 324.164 -2737.14 2224.06 -1.10395e-10 -1.09986e-10 -4.53753e-11 -4.83881e-11 -6.31177e-11 -5.94376e-11 -5.39776e-11 -5.39776e-11
261650000 321.301 -2732.37 2182.64 -1.48885e-10 -1.6068e-10 -9.44935e-11 -1.04642e-11 -9.95437e-11 -7.06597e-11 -7.17388e-11 -7.17388e-11
261660000 316.118 -2737.48 2206.82 2.92177e-10 2.73576e-10 1.25543e-10 1.2437e-10 1.16071e-10 1.15655e-10 1.15759e-10 1.15759e-10
261670000 317.337 -2723.34 2205.06 -2.94844e-10 -3.42417e-10 -1.98001e-10 -9.18199e-11 -1.39352e-10 -1.65538e-10 -1.60571e-10 -1.60571e-10
261680000 320.354 -2746.99 2201.37 -2.20856e-10 -2.18932e-10 -1.23418e-10 -6.18044e-11 -1.25832e-10 -1.0808e-10 -1.04303e-10 -1.04303e-10
261690000 321.017 -2741.26 2207.11 7.59331e-11 7.20425e-11 1.62625e-11 2.08616e-11 6.26954e-11 2.86856e-11 3.11536e-11 3.11536e-11
261700000 321.64 -2744.6 2212.02 3.1039e-10 3.39471e-10 1.89857e-10 9.37992e-11 1.60989e-10 1.62564e-10 1.59073e-10 1.59073e-10
261710000 324.146 -2723.07 2210.32 2.98413e-10 3.20416e-10 2.07043e-10 4.2928e-11 1.77313e-10 1.55631e-10 1.51229e-10 1.51229e-10
261720000 324.967 -2759.29 2233.49 1.68787e-10 1.94624e-10 1.26875e-10 3.08344e-11 8.90979e-11 9.54802e-11 9.20313e-11 9.20313e-11
261730000 326.884 -2764.71 2211.59 2.01704e-10 1.69737e-10 5.88343e-11 6.54228e-11 1.22597e-10 6.82977e-11 7.07962e-11 7.07962e-11
261740000 325.563 -2755.48 2212.59 3.71616e-10 3.61043e-10 1.65778e-10 1.30596e-10 2.03546e-10 1.71279e-10 1.65156e-10 1.65156e-10
261750000 321.578 -2751.1 2228.01 1.21206e-10 1.45925e-10 1.16382e-10 1.33246e-11 5.74966e-11 7.62375e-11 7.20398e-11 7.20398e-11
261760000 322.662 -2762.84 2219.9 5.57213e-11 7.25295e-11 5.95941e-11 -2.73448e-12 3.94817e-11 3.60664e-11 3.7304e-11 3.7304e-11
261770000 319.688 -2761.59 2228.14 -1.98052e-10 -2.24129e-10 -1.26233e-10 -3.14296e-11 -1.47497e-10 -1.07949e-10 -1.09796e-10 -1.09796e-10
261780000 322.267 -2759.87 2230.14 -3.65001e-10 -4.79295e-10 -2.72631e-10 -6.6405e-11 -2.12001e-10 -2.23704e-10 -2.22259e-10 -2.22259e-10
261790000 320.212 -2736.66 2227.33 -4.52394e-10 -5.34007e-10 -2.45523e-10 -9.99857e-11 -3.16809e-10 -2.48638e-10 -2.48142e-10 -2.48142e-10
261800000 320.849 -2750.95 2196.46 -3.96114e-10 -3.96357e-10 -2.56577e-10 -7.26132e-11 -2.27692e-10 -1.80509e-10 -1.84409e-10 -1.84409e-10
261810000 319.414 -2751.56 2191.29 -1.45959e-10 -1.3799e-10 -9.73582e-11 -3.75993e-12 -8.68411e-11 -5.86616e-11 -5.96631e-11 -5.96631e-11
261820000 317.368 -2728.32 2214.54 3.1594e-10 3.37869e-10 1.3951e-10 1.23044e-10 1.66548e-10 1.62332e-10 1.53341e-10 1.53341e-10
261830000 316.087 -2708.33 2218.71 -2.4747e-11 -3.60368e-11 -2.35349e-11 9.06038e-12 -2.91964e-11 -1.34001e-11 -1.70902e-11 -1.70902e-11
261840000 316.071 -2766.11 2210.22 -3.70588e-11 -9.36545e-11 -8.62045e-11 2.12673e-11 -1.15994e-11 -4.04535e-11 -4.33964e-11 -4.33964e-11
261850000 316.879 -2731.29 2225.06 1.35641e-10 1.50159e-10 9.02031e-11 2.13098e-11 8.3341e-11 7.06901e-11 7.00155e-11 7.00155e-11
261860000 315 -2762.94 2221.58 1.58958e-10 1.83532e-10 8.7051e-11 3.28756e-11 1.15775e-10 8.51196e-11 8.63487e-11 8.63487e-11
261870000 320.579 -2774.32 2239.27 -1.23786e-10 -1.92547e-10 -1.12879e-10 -1.84546e-11 -6.14875e-11 -8.50781e-11 -8.66647e-11 -8.66647e-11
261880000 316.955 -2757.59 2249.48 -3.34705e-10 -4.10439e-10 -2.05482e-10 -6.27137e-11 -2.23376e-10 -1.87014e-10 -1.8858e-10 -1.8858e-10
261890000 313.672 -2732.56 2246.28 -1.85098e-10 -1.81303e-10 -9.662e-11 -4.18273e-11 -1.1368e-10 -8.25412e-11 -8.27182e-11 -8.27182e-11
261900000 310.876 -2741.58 2245.23 -3.31519e-11 -2.22596e-11 -6.26245e-11 2.0066e-11 -1.54502e-11 -1.01433e-11 -1.43149e-11 -1.43149e-11
261910000 306.322 -2779.26 2252.36 -4.84711e-11 -2.79064e-11 -8.08091e-12 -3.35997e-12 -4.47841e-11 -1.33586e-11 -1.22547e-11 -1.22547e-11
261920000 308.612 -2725.01 2254.83 1.85206e-10 2.05524e-10 1.03434e-10 3.59071e-11 1.14968e-10 8.73975e-11 9.05061e-11 9.05061e-11
261930000 309.654 -2743.68 2243.68 -1.34876e-10 -1.07307e-10 -9.20383e-11 -6.18391e-12 -8.40643e-11 -5.05337e-11 -5.13128e-11 -5.13128e-11
261940000 309.209 -2756.99 2233.67 3.897e-10 4.02995e-10 2.37531e-10 2.95129e-11 2.72256e-10 1.8019e-10 1.83196e-10 1.83196e-10
261950000 307.979 -2756.81 2252.26 1.92705e-10 2.21437e-10 1.27247e-10 2.63938e-11 1.31983e-10 1.03284e-10 1.0441e-10 1.0441e-10
261960000 308.984 -2756.22 2242.17 1.25349e-10 1.44985e-10 8.30976e-11 1.56266e-11 8.82696e-11 6.88697e-11 6.88751e-11 6.88751e-11
261970000 309.06 -2771.77 2238.7 4.32747e-10 5.09264e-10 3.01688e-10 7.67322e-11 2.5713e-10 2.38651e-10 2.3768e-10 2.3768e-10
261980000 308.626 -2740.46 2264.45 2.05591e-10 2.03186e-10 1.2449e-10 3.4135e-11 1.22044e-10 9.09451e-11 9.23024e-11 9.23024e-11
261990000 307.023 -2758.4 2206.79 1.53495e-10 2.43778e-10 1.40096e-10 1.16766e-11 1.20233e-10 1.21276e-10 1.20891e-10 1.20891e-10
262000000 306.373 -2766.86 2249.34 4.74048e-10 5.93686e-10 3.53012e-10 6.53806e-11 2.85785e-10 2.69503e-10 2.7333e-10 2.7333e-10
262010000 306.049 -2773.88 2239.53 4.21787e-10 4.61741e-10 2.91667e-10 9.84039e-11 2.26762e-10 2.22631e-10 2.19855e-10 2.19855e-10
262020000 308.694 -2756.53 2234.02 7.08001e-11 7.67097e-11 5.35802e-11 1.87687e-11 3.06979e-11 3.52958e-11 3.60631e-11 3.60631e-11
262030000 308.889 -2746.7 2222.11 1.28655e-10 1.45227e-10 9.42602e-11 -4.76646e-13 8.81334e-11 6.10318e-11 6.488e-11 6.488e-11
262040000 310.631 -2763.91 2238.94 1.79054e-10 1.63486e-10 3.46832e-11 6.20416e-11 1.07114e-10 6.1339e-11 6.24024e-11 6.24024e-11
262050000 307.722 -2728.48 2246.77 2.66971e-10 2.975e-10 1.6603e-10 4.23156e-11 1.60263e-10 1.35479e-10 1.33654e-10 1.33654e-10
262060000 305.9 -2776.03 2249.11 4.48235e-10 5.07684e-10 2.60701e-10 1.27146e-10 2.66462e-10 2.41296e-10 2.38764e-10 2.38764e-10
262070000 310.586 -2766.48 2204.06 9.30473e-11 9.51944e-11 8.20124e-11 3.9301e-11 2.11596e-11 5.07803e-11 4.88501e-11 4.88501e-11
262080000 312.926 -2760.69 2217.2 -3.59773e-10 -4.30732e-10 -2.86393e-10 -4.80463e-11 -2.0381e-10 -1.9787e-10 -2.0177e-10 -2.0177e-10
262090000 310.884 -2767.66 2187.93 -2.82304e-10 -3.18781e-10 -1.68905e-10 -3.52786e-11 -1.92815e-10 -1.4186e-10 -1.43834e-10 -1.43834e-10
262100000 309.945 -2754.53 2224.69 -2.85401e-10 -2.62124e-10 -1.61612e-10 -6.03296e-11 -1.458e-10 -1.10374e-10 -1.1371e-10 -1.1371e-10
262110000 308.585 -2730.15 2226.12 -3.31832e-10 -3.92114e-10 -2.17014e-10 -8.69648e-11 -1.74482e-10 -1.81726e-10 -1.80117e-10 -1.80117e-10
262120000 308.628 -2769.47 2239.25 -2.95167e-10 -3.00544e-10 -1.66305e-10 -6.61211e-11 -1.67154e-10 -1.37903e-10 -1.35715e-10 -1.35715e-10
262130000 309.984 -2775.42 2251.74 -4.76142e-10 -5.00588e-10 -2.97702e-10 -1.27113e-10 -2.49178e-10 -2.41589e-10 -2.35007e-10 -2.35007e-10
262140000 310.995 -2769.6 2254.19 -2.9417e-10 -3.10675e-10 -1.92194e-10 -6.6837e-11 -1.74137e-10 -1.47884e-10 -1.49389e-10 -1.49389e-10
262150000 311.854 -2744.25 2256.4 -4.09369e-10 -4.78972e-10 -2.42808e-10 -1.35238e-10 -2.20115e-10 -2.25781e-10 -2.23386e-10 -2.23386e-10
262160000 310.628 -2759.19 2249.18 -7.10824e-10 -8.58801e-10 -4.78719e-10 -1.27409e-10 -4.46682e-10 -4.00041e-10 -4.00207e-10 -4.00207e-10
262170000 306.72 -2727.69 2247.82 1.06383e-10 1.34112e-10 1.14857e-10 1.57351e-11 4.55192e-11 6.328e-11 6.67802e-11 6.67802e-11
262180000 307.828 -2750.19 2226.21 3.05795e-10 3.59099e-10 2.1482e-10 5.97147e-11 1.79665e-10 1.69758e-10 1.69315e-10 1.69315e-10
262190000 311.012 -2771.09 2256.01 -2.477e-10 -2.99137e-10 -2.62257e-10 -3.87834e-12 -1.23977e-10 -1.427e-10 -1.46062e-10 -1.46062e-10
262200000 309.141 -2743.13 2221.45 -1.75905e-11 -4.70127e-11 -4.54178e-11 2.05318e-12 1.95985e-11 -1.84938e-11 -1.79205e-11 -1.79205e-11
262210000 306.368 -2756.69 2267.49 6.62523e-10 7.10329e-10 4.20102e-10 1.1431e-10 3.9921e-10 3.23545e-10 3.26244e-10 3.26244e-10
262220000 306.942 -2759.41 2225.39 6.72662e-10 7.70043e-10 5.06969e-10 6.00132e-11 4.11584e-10 3.51214e-10 3.5679e-10 3.5679e-10
262230000 310.762 -2773.35 2246.59 5.26219e-10 5.79285e-10 3.67211e-10 1.46598e-10 2.11129e-10 2.65857e-10 2.60965e-10 2.60965e-10
262240000 311.292 -2740.05 2240.92 3.6408e-10 3.80733e-10 1.97355e-10 8.73848e-11 2.307e-10 1.75162e-10 1.76814e-10 1.76814e-10
262250000 310.997 -2724.6 2245.93 3.22985e-10 3.62801e-10 1.42557e-10 6.69976e-11 2.42299e-10 1.60558e-10 1.63057e-10 1.63057e-10
262260000 309.717 -2775.55 2243.59 3.03794e-10 3.24378e-10 1.90409e-10 5.39999e-11 2.00398e-10 1.55362e-10 1.55188e-10 1.55188e-10
262270000 309.939 -2725.96 2245.65 4.28484e-10 4.54925e-10 2.91893e-10 5.88611e-11 2.48398e-10 2.04658e-10 2.07563e-10 2.07563e-10
262280000 307.839 -2772.12 2248.22 -1.53669e-10 -8.63449e-11 -5.75243e-11 -4.62386e-11 -7.86194e-11 -4.16056e-11 -3.9166e-11 -3.9166e-11
262290000 308.001 -2745.01 2250.42 -7.09173e-10 -8.18526e-10 -4.82515e-10 -1.51659e-10 -3.92572e-10 -3.8011e-10 -3.79052e-10 -3.79052e-10
262300000 307.862 -2763.05 2230.98 -9.85244e-10 -1.11368e-09 -6.97668e-10 -1.58318e-10 -5.66933e-10 -5.1259e-10 -5.15987e-10 -5.15987e-10
262310000 307.795 -2760.51 2246.16 -8.94568e-10 -1.02256e-09 -6.03759e-10 -1.62223e-10 -5.43405e-10 -4.77669e-10 -4.78762e-10 -4.78762e-10
262320000 309.22 -2746.82 2246.66 -1.21627e-10 -1.48274e-10 -8.58538e-11 -1.7117e-11 -6.60724e-11 -6.86403e-11 -6.60826e-11 -6.60826e-11
262330000 307.171 -2761.9 2264.36 -7.3528e-10 -8.6113e-10 -5.17339e-10 -1.22208e-10 -4.53478e-10 -4.04986e-10 -4.05965e-10 -4.05965e-10
262340000 311.417 -2761.57 2231 -7.98572e-10 -9.04262e-10 -5.3449e-10 -1.85579e-10 -4.26815e-10 -4.24268e-10 -4.1921e-10 -4.1921e-10
262350000 307.59 -2785.87 2233.95 -4.62306e-10 -5.00913e-10 -2.81186e-10 -8.91608e-11 -2.69421e-10 -2.2214e-10 -2.25129e-10 -2.25129e-10
262360000 307.425 -2753.56 2235.8 -1.03527e-10 -9.76128e-11 -7.61343e-11 1.94578e-11 -7.92707e-11 -3.93763e-11 -4.23524e-11 -4.23524e-11
262370000 303.641 -2772.87 2273.83 1.70628e-10 1.81104e-10 7.04017e-11 4.29146e-11 1.35158e-10 8.31022e-11 8.55132e-11 8.55132e-11
262380000 304.498 -2740.37 2233.74 -3.06826e-10 -3.10309e-10 -1.69526e-10 -8.16703e-11 -1.51389e-10 -1.37576e-10 -1.35911e-10 -1.35911e-10
262390000 304.019 -2740.49 2257.93 1.51615e-10 1.68947e-10 5.37618e-11 8.19465e-11 7.67137e-11 8.35135e-11 7.83167e-11 7.83167e-11
262400000 303.741 -2745.34 2260.81 -3.55005e-10 -4.81403e-10 -2.39836e-10 -5.82968e-11 -2.47607e-10 -2.23485e-10 -2.23906e-10 -2.23906e-10
262410000 305.978 -2746.86 2277.05 1.96437e-11 -1.02194e-11 -2.01895e-11 2.57133e-11 1.47187e-11 -7.38298e-12 -4.25089e-12 -4.25089e-12
262420000 306.886 -2748.08 2271.98 5.88292e-10 5.58224e-10 3.44218e-10 1.54505e-10 3.13337e-10 2.57205e-10 2.59799e-10 2.59799e-10
262430000 309.015 -2739.86 2247.37 3.28776e-10 4.22022e-10 2.06803e-10 4.32221e-11 2.32482e-10 1.90958e-10 1.91678e-10 1.91678e-10
262440000 313.001 -2748.95 2257.01 1.99631e-10 2.58976e-10 1.76806e-10 1.33285e-11 1.03767e-10 1.14286e-10 1.16883e-10 1.16883e-10
262450000 311.621 -2807.91 2261.85 7.791e-10 9.22033e-10 4.67986e-10 1.77734e-10 4.78821e-10 4.24463e-10 4.22984e-10 4.22984e-10
262460000 313.622 -2752.09 2270.38 7.47767e-10 7.66289e-10 4.20369e-10 1.71292e-10 4.51337e-10 3.5603e-10 3.54388e-10 3.54388e-10
262470000 318.107 -2759.39 2248.72 5.14374e-10 5.27624e-10 2.81668e-10 1.59837e-10 2.87081e-10 2.56454e-10 2.49572e-10 2.49572e-10
262480000 318.113 -2774.02 2253.14 6.2116e-12 3.70976e-11 -2.1625e-11 -6.79091e-12 4.58547e-11 1.43663e-11 1.56728e-11 1.56728e-11
262490000 318.867 -2773.23 2241.93 6.31333e-10 6.74224e-10 3.6363e-10 1.82354e-10 3.40561e-10 3.1793e-10 3.11841e-10 3.11841e-10
262500000 321.208 -2774.73 2245.7 5.62897e-10 5.80691e-10 3.06705e-10 1.13473e-10 3.6189e-10 2.64816e-10 2.66169e-10 2.66169e-10
262510000 321.726 -2785.86 2245.3 5.03499e-10 5.47252e-10 3.2103e-10 8.60885e-11 3.08125e-10 2.50169e-10 2.52292e-10 2.52292e-10
262520000 318.409 -2786.7 2237.72 -6.03757e-10 -6.09857e-10 -4.00564e-10 -1.35697e-10 -3.27728e-10 -2.92211e-10 -2.90575e-10 -2.90575e-10
262530000 319.128 -2808.07 2250.46 -6.10889e-10 -6.64965e-10 -3.91081e-10 -1.07878e-10 -3.52521e-10 -3.00053e-10 -3.01402e-10 -3.01402e-10
262540000 321.231 -2791.69 2251.18 -5.19022e-10 -5.65306e-10 -2.66902e-10 -1.43902e-10 -2.96955e-10 -2.61055e-10 -2.53775e-10 -2.53775e-10
262550000 323.251 -2789.72 2236.02 -3.52037e-10 -3.99557e-10 -1.8253e-10 -1.11329e-10 -2.21938e-10 -1.87517e-10 -1.87708e-10 -1.87708e-10
262560000 324.23 -2799.21 2262.14 1.81287e-10 2.35995e-10 1.88892e-10 1.63579e-11 6.92291e-11 1.01322e-10 1.07627e-10 1.07627e-10
262570000 326.614 -2769.17 2252.66 -3.08431e-10 -3.20594e-10 -2.12485e-10 -2.81549e-11 -2.09233e-10 -1.4252e-10 -1.51139e-10 -1.51139e-10
262580000 327.248 -2799.05 2252.81 -4.57584e-10 -5.43728e-10 -3.1688e-10 -7.6482e-11 -2.8623e-10 -2.49407e-10 -2.53786e-10 -2.53786e-10
262590000 326.84 -2771.01 2242.96 -2.22352e-10 -2.41215e-10 -1.3163e-10 -6.44895e-11 -1.08377e-10 -1.10335e-10 -1.08424e-10 -1.08424e-10
262600000 328.568 -2757.84 2239.54 -9.89568e-11 -1.27315e-10 -3.42364e-11 -4.03085e-11 -6.26406e-11 -6.0723e-11 -5.65667e-11 -5.65667e-11
262610000 327.267 -2775.66 2224.45 5.9826e-11 2.85544e-11 3.67679e-11 -1.70871e-12 4.39715e-11 1.35729e-11 1.5333e-11 1.5333e-11
262620000 325.276 -2804.27 2227.66 2.19436e-10 2.84386e-10 1.68096e-10 5.36736e-11 1.26545e-10 1.40078e-10 1.38336e-10 1.38336e-10
262630000 324.772 -2778.83 2233.64 4.73031e-10 5.4348e-10 2.7017e-10 9.97116e-11 3.01744e-10 2.47519e-10 2.47398e-10 2.47398e-10
262640000 324.475 -2793.98 2266.73 6.24322e-10 6.61212e-10 3.97816e-10 1.30453e-10 3.5843e-10 3.09096e-10 3.08171e-10 3.08171e-10
262650000 322.079 -2802.75 2235.57 5.94236e-10 6.70422e-10 3.8205e-10 1.08143e-10 3.66478e-10 3.136e-10 3.11614e-10 3.11614e-10
262660000 321.167 -2762.99 2248.65 3.34271e-10 4.14247e-10 2.39512e-10 5.26154e-11 2.12457e-10 1.84967e-10 1.92382e-10 1.92382e-10
262670000 321.608 -2771.5 2244.89 -7.42115e-11 -3.51527e-11 -7.72886e-11 -2.2676e-11 -2.22269e-12 -2.11079e-11 -2.10591e-11 -2.10591e-11
262680000 322.09 -2761.9 2266.32 2.77986e-11 1.64252e-11 -1.73738e-11 4.30378e-11 -1.89092e-12 1.13338e-11 5.93335e-12 5.93335e-12
262690000 320.848 -2772.14 2264.09 -1.22281e-10 -5.02006e-11 -4.6687e-11 -3.59719e-11 -3.68042e-11 -1.41144e-11 -1.53742e-11 -1.53742e-11
262700000 319.942 -2765.86 2251.57 3.99309e-10 4.53172e-10 2.50541e-10 7.65774e-11 2.33204e-10 2.07295e-10 2.0537e-10 2.0537e-10
262710000 322.098 -2818.94 2251.92 9.82802e-11 8.82642e-11 6.40974e-11 3.16126e-11 4.30787e-11 4.24309e-11 4.28009e-11 4.28009e-11
262720000 320.708 -2791.32 2254.09 -3.21661e-10 -3.27074e-10 -1.58865e-10 -7.8736e-11 -1.97046e-10 -1.45309e-10 -1.46342e-10 -1.46342e-10
262730000 319.123 -2781.26 2239.64 -2.25677e-10 -2.52593e-10 -1.52079e-10 -3.78608e-11 -1.35862e-10 -1.18807e-10 -1.17881e-10 -1.17881e-10
262740000 320.049 -2773.94 2241.67 -3.31928e-10 -3.56022e-10 -2.03534e-10 -8.12855e-11 -1.85897e-10 -1.67185e-10 -1.65499e-10 -1.65499e-10
262750000 325.007 -2767.34 2233.78 3.30996e-10 3.48031e-10 1.56211e-10 1.10912e-10 1.7016e-10 1.57251e-10 1.52892e-10 1.52892e-10
262760000 325.049 -2753.8 2211.56 1.92133e-10 1.88614e-10 9.29243e-11 1.05621e-10 7.57614e-11 9.49255e-11 9.14285e-11 9.14285e-11
262770000 323.691 -2793.77 2217.53 1.45744e-10 2.14429e-10 1.14241e-10 -1.38692e-12 1.39657e-10 1.03949e-10 1.06286e-10 1.06286e-10
262780000 324.107 -2770.9 2209.36 -1.04428e-10 -1.40767e-10 -6.92108e-11 -1.04241e-11 -7.86065e-11 -6.18368e-11 -6.41045e-11 -6.41045e-11
262790000 325.235 -2800.33 2236.08 -6.14806e-10 -6.31119e-10 -3.15322e-10 -1.93564e-10 -3.53954e-10 -3.04215e-10 -2.95842e-10 -2.95842e-10
262800000 323.547 -2776.49 2241.34 -5.64805e-10 -6.24638e-10 -3.71212e-10 -1.39041e-10 -2.87873e-10 -2.89862e-10 -2.86955e-10 -2.86955e-10
262810000 321.506 -2784.85 2254.16 -5.98871e-11 -2.11072e-11 -6.15752e-12 -4.21223e-11 -9.49705e-12 -6.32065e-12 -6.32939e-12 -6.32939e-12
262820000 323.04 -2779.82 2235.89 1.42378e-10 1.52447e-10 1.08391e-10 6.88751e-12 9.39208e-11 6.89427e-11 7.20526e-11 7.20526e-11
262830000 322.245 -2784.87 2219.62 -1.31808e-11 -6.81657e-11 -2.99663e-11 1.50463e-12 -2.03658e-11 -3.21911e-11 -3.40008e-11 -3.40008e-11
