# Time-averaged data for fix fixflux1
# TimeStep v_ptemp f_fix1 f_fix2 f_fix3 f_fix4 f_fix5 f_fix6 f_fix7 f_fix8 f_fix9 v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1 v_Jzi1 v_Jzks1
18960000 298.243 -376.388 -20.2057 170.935 80.015 10.9443 148.327 196.696 -46.8394 94.8154 -3.81311e-10 -1.30513e-10 -1.52894e-10 -1.14829e-10 -1.53569e-10 -4.16374e-11 -5.30331e-11 -5.30331e-11
18970000 298.464 -359.706 -44.9448 190.71 61.6515 34.2305 131.761 181.396 -33.6748 86.5021 -3.72193e-11 4.6262e-12 1.28422e-10 -1.71148e-10 2.57777e-11 -1.27443e-11 3.03824e-12 3.03824e-12
18980000 298.198 -370.922 -16.4426 195.09 74.6096 13.2704 141.975 178.958 -19.4785 88.303 3.77867e-10 6.55321e-10 5.25578e-10 -1.57279e-10 2.9016e-10 3.04775e-10 3.10172e-10 3.10172e-10
18990000 297.269 -388.707 -3.31799 174.412 80.4897 49.3432 160.164 188.515 -3.02492 92.5651 1.40821e-09 1.33751e-09 4.48392e-10 6.06115e-10 7.78492e-10 6.11691e-10 5.93498e-10 5.93498e-10
19000000 297.328 -381.419 -13.0499 188.781 67.6983 58.9928 119.688 188.013 -3.91469 80.4181 1.45866e-09 1.96718e-09 1.03226e-09 3.19516e-10 8.20418e-10 9.16248e-10 8.99241e-10 8.99241e-10
19010000 297.121 -368.849 -18.2388 179.658 77.8319 26.7962 110.531 196.958 2.40489 89.8981 1.06558e-09 1.31301e-09 6.52389e-10 1.92817e-10 7.46904e-10 6.25374e-10 6.16229e-10 6.16229e-10
19020000 296.259 -376.433 4.12028 171.351 112.111 -5.63829 115.319 164.876 4.12078 82.4026 1.02227e-09 1.40992e-09 8.40938e-10 2.34665e-11 7.2865e-10 6.66369e-10 6.61769e-10 6.61769e-10
19030000 296.892 -395.51 0.214762 204.533 102.096 56.9396 106.216 202.093 -3.26152 91.0495 1.0745e-09 9.08053e-10 6.31044e-10 3.02444e-10 4.93366e-10 4.34823e-10 4.23808e-10 4.23808e-10
19040000 296.132 -384.341 -15.7562 172.858 75.035 30.1837 110.069 194.004 -28.4198 98.597 4.29626e-10 1.5705e-10 1.3529e-10 2.42648e-10 8.86017e-11 8.56747e-11 6.99096e-11 6.99096e-11
19050000 296.537 -381.587 1.7467 181.232 83.6678 22.1321 139.194 196.363 6.30525 83.9386 2.11831e-10 4.27774e-10 4.60789e-11 -1.06725e-11 4.07485e-10 2.20507e-10 2.19835e-10 2.19835e-10
19060000 296.882 -387.78 -20.8612 159.3 62.9421 29.2306 114.086 199.847 -9.16188 95.5612 6.52901e-10 7.84571e-10 6.10771e-10 2.85219e-11 3.44037e-10 3.64755e-10 3.69939e-10 3.69939e-10
19070000 296.213 -381.105 12.439 182.628 116.043 36.558 136.245 190.472 -10.0131 93.5911 -1.15393e-09 -9.58091e-10 -4.90057e-10 -3.14699e-10 -7.09487e-10 -4.31918e-10 -4.3758e-10 -4.3758e-10
19080000 295.778 -390.344 -12.133 172.73 89.1673 40.5221 126.875 177.09 7.08454 80.6624 -1.11232e-09 -1.14051e-09 -5.58047e-10 -1.40626e-10 -8.47053e-10 -5.22593e-10 -5.24128e-10 -5.24128e-10
19090000 296.805 -392.771 -24.2491 166.427 91.7233 22.0473 112.002 201.062 23.3342 79.6422 -1.30788e-09 -1.20006e-09 -5.93602e-10 -4.2513e-10 -7.65268e-10 -5.74001e-10 -5.62545e-10 -5.62545e-10
19100000 296.666 -402.772 -23.1893 171.079 98.3817 56.6593 107.673 202.407 3.27634 95.2839 -1.47932e-09 -1.68678e-09 -9.02724e-10 -2.42138e-10 -9.79618e-10 -7.70242e-10 -7.75546e-10 -7.75546e-10
19110000 296.573 -373.981 13.307 157.799 103.776 30.4423 103.792 191.595 10.9878 75.6951 -1.09391e-09 -8.97328e-10 -5.00891e-10 -3.32353e-10 -6.08266e-10 -4.10771e-10 -4.13924e-10 -4.13924e-10
19120000 296.323 -395.56 -14.138 185.103 87.1512 49.5116 122.632 173.844 2.00555 92.8378 -4.77896e-10 -6.17791e-10 -2.31458e-10 -1.85697e-10 -2.9435e-10 -3.10731e-10 -2.90533e-10 -2.90533e-10
19130000 296.213 -358.611 5.50878 209.314 81.6356 43.2812 108.606 183.304 -12.4993 87.6106 -8.61087e-10 -9.99262e-10 -3.8902e-10 -2.95965e-10 -5.41628e-10 -4.72695e-10 -4.59371e-10 -4.59371e-10
19140000 296.181 -421.871 12.1337 178.225 101.351 24.1785 125.903 170.687 30.0724 103.251 -3.65325e-10 -6.00863e-10 -3.83531e-10 -6.27878e-11 -1.53272e-10 -2.77874e-10 -2.78251e-10 -2.78251e-10
19150000 296.125 -380.849 -12.737 177.884 74.746 43.244 109.246 202.802 -10.2075 87.1347 -9.66442e-10 -1.30279e-09 -7.13492e-10 -7.49109e-11 -6.66782e-10 -5.91333e-10 -5.95717e-10 -5.95717e-10
19160000 294.898 -388.159 -6.5927 231.738 66.5386 44.9878 123.028 184.534 0.0234747 93.107 4.44761e-10 5.29421e-10 1.02381e-10 1.66338e-10 3.59636e-10 2.64763e-10 2.44445e-10 2.44445e-10
19170000 294.997 -386.897 -21.3018 218.491 73.8775 28.2807 113.828 200.933 11.2128 106.27 1.70918e-09 1.81031e-09 8.37754e-10 4.74166e-10 1.0866e-09 8.4462e-10 8.36066e-10 8.36066e-10
19180000 295.64 -407.525 -29.8136 192.451 89.0153 31.8985 109.016 205.17 14.5025 109.276 1.23935e-09 1.3379e-09 6.84874e-10 3.81459e-10 7.12814e-10 6.48012e-10 6.31428e-10 6.31428e-10
19190000 295.788 -373.424 -12.833 199.723 88.9682 57.3996 131.333 211.651 13.2211 109.693 2.04528e-09 1.99824e-09 1.04719e-09 5.1459e-10 1.21492e-09 9.31246e-10 9.15227e-10 9.15227e-10
19200000 295.095 -391.75 -7.92966 185.725 73.312 54.3417 109.968 170.066 6.93515 114.329 9.21513e-10 1.19136e-09 5.71094e-10 1.55777e-10 6.12652e-10 5.54607e-10 5.40995e-10 5.40995e-10
19210000 294.217 -393.402 -3.84787 197.732 109.271 35.611 117.082 202.97 7.42798 122.201 -3.65382e-10 -5.0211e-10 -4.44531e-10 6.30745e-11 -1.70603e-10 -2.26757e-10 -2.28886e-10 -2.28886e-10
19220000 293.156 -395.034 3.85632 221.505 118.233 55.1178 150.251 198.01 15.3905 136.584 -1.17811e-09 -1.71582e-09 -6.1065e-10 -1.82408e-10 -1.03893e-09 -7.96273e-10 -7.91493e-10 -7.91493e-10
19230000 293.56 -379.702 -24.2435 211.379 92.3768 32.4205 123.11 219.259 -1.81192 121.974 -1.42401e-09 -1.70799e-09 -9.25073e-10 -3.96007e-10 -7.35974e-10 -8.11482e-10 -7.8813e-10 -7.8813e-10
19240000 293.536 -378.321 -6.09746 191.336 97.8837 47.7484 118.456 196.427 35.8066 115.885 -1.80877e-09 -2.06431e-09 -1.04438e-09 -3.33838e-10 -1.20094e-09 -9.56725e-10 -9.47858e-10 -9.47858e-10
19250000 292.868 -381.996 -3.7339 195.231 86.7796 49.6226 119.377 186.115 12.3818 107.19 -8.75618e-10 -1.11652e-09 -7.33432e-10 -2.35222e-11 -6.03142e-10 -5.1879e-10 -5.29948e-10 -5.29948e-10
19260000 292.552 -399.997 -18.7944 209.453 110.083 30.22 139.248 177.496 7.18751 129.313 2.58565e-10 3.0633e-10 2.40785e-10 1.72077e-10 -6.9183e-11 1.48771e-10 1.35054e-10 1.35054e-10
19270000 293.168 -408.009 -11.8775 202.062 91.8717 39.3438 114.958 204.38 2.19125 107.41 1.46421e-10 1.86413e-10 3.28037e-10 -4.15875e-11 -2.45457e-11 9.44431e-11 9.90846e-11 9.90846e-11
19280000 293.671 -420.335 -37.7792 194.149 74.8524 62.3251 108.561 181.211 6.21078 90.5698 9.90389e-11 1.46741e-10 4.65303e-12 2.2603e-10 -8.55456e-11 8.91992e-11 7.05095e-11 7.05095e-11
19290000 293.689 -433.319 -21.9346 187.769 90.2502 62.1013 147.078 195.228 14.7332 126.707 -6.45197e-10 -6.32442e-10 -3.48978e-10 -1.95986e-10 -3.2547e-10 -2.84633e-10 -2.85578e-10 -2.85578e-10
19300000 294.002 -392.4 -51.0364 177.441 89.2562 36.6598 142.085 160.664 9.00449 132.18 3.15676e-10 3.81754e-10 2.30839e-10 5.09686e-11 1.90587e-10 1.5898e-10 1.74363e-10 1.74363e-10
19310000 294.427 -406.292 -21.8896 204.105 84.5155 27.3163 148.379 198.728 5.66303 161.465 -5.10188e-10 -5.01434e-10 -3.32366e-10 -8.92406e-11 -2.88979e-10 -2.33503e-10 -2.33833e-10 -2.33833e-10
19320000 293.594 -410.741 -11.0116 199.855 81.6305 39.2025 132.793 215.295 7.33145 131.143 9.43531e-10 6.30591e-10 2.43071e-11 3.57601e-10 7.84679e-10 3.0167e-10 2.88829e-10 2.88829e-10
19330000 293.762 -429.995 -10.493 200.628 109.787 47.1051 140.697 192.842 19.4341 111.757 1.69728e-09 2.0631e-09 1.19267e-09 3.38772e-10 9.45752e-10 9.59069e-10 9.50521e-10 9.50521e-10
19340000 294.776 -403.813 -18.2465 213.61 84.8146 48.8253 118.029 193.25 -23.986 121.806 5.99158e-10 7.76265e-10 5.43988e-10 1.90724e-11 3.13991e-10 3.48901e-10 3.50765e-10 3.50765e-10
19350000 293.839 -403.037 -28.7743 208.324 111.662 49.1924 118.791 175.705 -31.6948 136.495 1.45634e-10 4.55721e-10 2.03456e-10 5.87954e-11 3.28191e-11 2.13859e-10 2.04754e-10 2.04754e-10
19360000 294.732 -421.434 -31.9633 191.775 72.7948 28.9401 114.419 160.782 -2.25666 134.374 -1.83829e-09 -2.15471e-09 -1.18421e-09 -3.21458e-10 -1.15468e-09 -9.89525e-10 -9.91572e-10 -9.91572e-10
19370000 295.176 -400.67 -43.4684 205.755 88.3994 36.3373 99.7271 161.026 17.2858 118.491 -6.31327e-11 4.99985e-10 3.58932e-10 -2.74189e-10 3.92416e-11 2.12574e-10 2.24919e-10 2.24919e-10
19380000 295.654 -409.319 -13.9965 232.3 98.2754 55.7692 107.064 154.373 -8.93782 124.181 1.28487e-09 1.44952e-09 5.55645e-10 5.24683e-10 7.26107e-10 6.77098e-10 6.62045e-10 6.62045e-10
19390000 296.767 -450.587 -34.6921 197.291 90.7234 49.3089 94.2103 188.421 22.1857 80.3449 2.87364e-10 -1.85356e-10 -7.4897e-11 2.82759e-10 -4.25254e-12 -7.76598e-11 -8.66927e-11 -8.66927e-11
19400000 296.172 -405.241 -43.0477 218.747 106.541 66.3986 82.2245 168.508 8.42604 104.666 -6.78834e-10 -6.75091e-10 -5.36615e-10 -1.09112e-10 -2.83485e-10 -3.04972e-10 -3.0761e-10 -3.0761e-10
19410000 296.657 -422.644 -39.1496 213.811 90.1531 60.2085 91.458 173.112 29.1519 81.0482 4.44641e-10 6.6023e-10 3.90366e-10 4.25934e-11 2.87205e-10 2.98866e-10 3.08655e-10 3.08655e-10
19420000 297.054 -413.774 -24.5627 203.046 111.191 27.9876 89.3272 186.537 8.19104 105.19 -2.49644e-09 -2.34364e-09 -1.19717e-09 -7.26234e-10 -1.37745e-09 -1.07369e-09 -1.05543e-09 -1.05543e-09
19430000 296.908 -449.348 -19.0506 173.369 96.1443 22.4413 96.6208 177.738 20.0772 102.859 -2.39634e-09 -2.48809e-09 -1.68763e-09 -4.11369e-10 -1.27797e-09 -1.14771e-09 -1.15411e-09 -1.15411e-09
19440000 297.42 -428.668 -21.1411 176.815 95.204 52.3838 105.36 161.749 -4.07205 108.104 -6.24983e-10 -4.01064e-10 -5.36399e-11 -3.12383e-10 -3.94471e-10 -1.89578e-10 -1.81538e-10 -1.81538e-10
19450000 298.616 -394.293 -31.4806 187.892 99.6741 33.6435 122.348 193.717 -13.5586 115.206 1.675e-10 8.69128e-11 -1.71194e-10 1.8619e-10 1.76869e-10 4.12957e-11 3.81435e-11 3.81435e-11
19460000 299.63 -404.218 -52.335 183.158 79.148 47.6571 147.043 162.649 -29.0809 117.641 1.6958e-09 1.40297e-09 8.17561e-10 5.5256e-10 8.29817e-10 6.49807e-10 6.3923e-10 6.3923e-10
19470000 298.998 -420 -43.1616 187.854 95.8289 35.9344 124.57 150.643 -0.705643 99.5289 1.0392e-09 1.30448e-09 7.64315e-10 2.27193e-10 4.76353e-10 5.84987e-10 5.79533e-10 5.79533e-10
19480000 299.44 -431.289 -25.7668 187.857 75.7157 43.1645 127.477 186.919 -4.63272 114.441 8.22104e-10 1.28255e-09 8.56073e-10 1.15922e-10 3.73613e-10 6.07747e-10 6.03451e-10 6.03451e-10
19490000 299.823 -431.773 -12.2615 205.092 71.0852 36.5837 91.2594 157.553 -7.5472 93.4755 6.71223e-10 8.51772e-10 4.27851e-10 1.80467e-10 4.06501e-10 4.27994e-10 4.0584e-10 4.0584e-10
19500000 300.364 -420.159 -31.1436 199.866 93.5852 44.615 109.567 173.88 13.4673 95.9365 1.66035e-10 2.74301e-10 3.84458e-10 4.3844e-12 -1.12106e-10 1.34272e-10 1.29818e-10 1.29818e-10
19510000 300.011 -424.899 -6.41971 193.482 90.3642 42.7255 116.543 163.526 -17.8349 86.4981 9.32305e-10 8.83716e-10 2.60969e-10 1.63187e-10 8.37311e-10 3.8712e-10 4e-10 4e-10
19520000 300.299 -452.61 2.98756 198.943 96.9563 52.2203 94.4679 143.968 -6.38885 90.6391 7.93876e-10 6.43268e-10 3.02094e-10 1.72175e-10 5.92667e-10 2.84633e-10 3.0024e-10 3.0024e-10
19530000 300.569 -442.789 -9.87089 179.433 88.5684 59.8789 147.894 186.403 4.61108 96.3925 1.92176e-09 1.63802e-09 1.02626e-09 5.09849e-10 9.36472e-10 7.31784e-10 7.30156e-10 7.30156e-10
19540000 302.187 -465.22 -23.452 194.306 96.5975 71.3958 100.866 163.048 -10.0961 103.005 -2.73412e-10 -5.11995e-11 1.48596e-10 -1.98981e-10 -2.50899e-10 -1.18427e-11 -2.27287e-11 -2.27287e-11
19550000 301.442 -428.177 -25.4787 190.553 89.5515 39.1576 117.173 173.474 -8.93077 112.875 -9.14628e-10 -8.7295e-10 -3.97188e-10 -2.10896e-10 -6.29351e-10 -3.76914e-10 -3.93168e-10 -3.93168e-10
19560000 302.27 -444.708 -19.3336 190.214 85.8239 33.2373 86.4054 181.99 2.53102 83.0306 -1.84757e-09 -2.50445e-09 -1.56216e-09 -5.57565e-11 -1.16062e-09 -1.14399e-09 -1.14485e-09 -1.14485e-09
19570000 301.973 -429.459 -45.3072 182.516 76.543 43.5619 118.178 183.539 1.8551 78.125 -5.3089e-10 -7.22977e-10 -3.14838e-10 -8.22613e-11 -4.09756e-10 -3.24782e-10 -3.30931e-10 -3.30931e-10
19580000 300.976 -428.052 -8.05879 203.04 91.7287 28.5681 108.441 204.587 13.784 68.322 -2.31038e-10 2.06545e-10 -2.13965e-12 -5.64064e-11 -1.6014e-10 7.93524e-11 7.45624e-11 7.45624e-11
19590000 300.682 -450.031 -18.3243 185.525 98.9548 7.64228 101.327 190.693 25.4906 73.9846 -1.4905e-09 -1.48899e-09 -6.65095e-10 -4.79629e-10 -8.70739e-10 -6.77312e-10 -6.72816e-10 -6.72816e-10
19600000 301.482 -454.988 -54.2224 180.729 79.9044 39.2056 136.238 217.858 4.56894 105.597 -1.88165e-09 -1.83484e-09 -1.20227e-09 -4.91397e-10 -9.07934e-10 -8.65825e-10 -8.55153e-10 -8.55153e-10
19610000 300.397 -478.993 -20.9408 221.908 88.7199 33.7752 114.975 204.782 -10.9371 86.9017 -2.09599e-10 1.23748e-10 2.71793e-10 -1.6046e-10 -2.7113e-10 6.31078e-11 5.91646e-11 5.91646e-11
19620000 301.106 -455.726 -35.0226 187.402 57.7587 37.7864 123.963 209.994 -20.0781 82.6368 1.66914e-09 1.84467e-09 1.05728e-09 3.59471e-10 9.51009e-10 8.52216e-10 8.48876e-10 8.48876e-10
19630000 301.464 -438.071 -8.64956 207.42 74.1804 45.4525 107.323 208.078 -34.3792 65.0561 -1.22206e-10 4.86022e-10 3.90579e-10 -3.90265e-10 1.4895e-10 2.29471e-10 2.46741e-10 2.46741e-10
19640000 301.477 -447.623 12.7896 196.639 72.6684 64.9893 104.924 193.474 -10.735 63.6571 7.46932e-10 2.39846e-10 1.71533e-10 3.96733e-10 3.00194e-10 1.26365e-10 1.21935e-10 1.21935e-10
19650000 300.74 -459.616 7.69514 221.478 86.9409 58.2387 110.6 198.852 -5.73757 72.8871 -4.10516e-10 -7.18107e-10 -8.2432e-10 1.90756e-10 -7.37869e-11 -3.31248e-10 -3.36548e-10 -3.36548e-10
19660000 300.522 -440.755 -8.96545 167.542 67.0477 40.9001 132.786 179.968 1.85876 96.8162 2.32504e-10 2.18305e-10 2.67056e-10 4.82372e-13 1.11329e-10 1.13101e-10 1.19442e-10 1.19442e-10
19670000 300.712 -423.502 -17.3113 189.41 75.4088 44.2934 97.6915 178.884 -10.4507 64.4474 1.21003e-09 1.17701e-09 4.25193e-10 3.88627e-10 8.29217e-10 5.37477e-10 5.36875e-10 5.36875e-10
19680000 300.174 -406.607 -25.728 217.067 77.0631 60.5856 131.603 210.328 0.445644 77.6402 1.6927e-09 1.50478e-09 9.12318e-10 4.65127e-10 9.28375e-10 7.17554e-10 7.08863e-10 7.08863e-10
19690000 300.158 -431.878 -16.669 182.436 88.4908 51.8274 114.366 220.924 38.2603 82.7026 1.70559e-09 1.78986e-09 1.34168e-09 2.37217e-10 7.99592e-10 8.07573e-10 8.17582e-10 8.17582e-10
19700000 299.689 -452.457 -19.5576 197.056 91.088 36.7518 121.291 191.748 3.42362 86.2386 -1.06579e-09 -1.28664e-09 -6.12125e-10 -1.86839e-10 -7.58195e-10 -6.00527e-10 -5.94633e-10 -5.94633e-10
19710000 300.356 -427.716 -24.8865 190.058 104.453 48.0911 119.599 177.847 -17.1697 91.7195 -2.4567e-09 -2.9088e-09 -1.69412e-09 -4.38971e-10 -1.32854e-09 -1.33159e-09 -1.31133e-09 -1.31133e-09
19720000 300.506 -452.258 -3.22491 171.404 100.309 34.0898 131.134 193.462 -3.25619 85.1839 -1.73288e-09 -1.93616e-09 -1.47921e-09 -2.36555e-10 -7.36382e-10 -9.03228e-10 -8.89661e-10 -8.89661e-10
19730000 300.773 -425.378 -35.6952 160.022 58.1555 70.5044 107.89 202.931 -5.28889 76.9515 5.81503e-10 6.58074e-10 3.82222e-10 1.10289e-10 3.35006e-10 3.05762e-10 3.02463e-10 3.02463e-10
19740000 301.32 -421.761 -10.5392 185.315 65.794 76.5067 120.265 234.285 -14.4179 75.3001 9.71815e-10 1.20006e-09 8.28751e-10 1.13116e-10 4.53986e-10 5.49053e-10 5.43289e-10 5.43289e-10
19750000 301.173 -453.804 -8.37177 149.499 87.9698 35.9156 132.089 213.21 2.9119 80.6182 -5.60327e-11 1.03265e-10 4.35868e-10 -1.31546e-10 -3.11341e-10 5.43205e-11 5.16495e-11 5.16495e-11
19760000 301.39 -478.758 -18.3735 166.749 66.0371 26.2867 101.603 210.645 10.3466 81.62 6.09073e-11 -8.75244e-12 1.25344e-10 3.39108e-11 -1.16792e-10 2.46998e-12 -6.18192e-12 -6.18192e-12
19770000 302.502 -452.785 -13.1258 177.479 58.4493 41.3893 117.784 223.013 -20.4354 68.8988 -1.12987e-09 -9.61419e-10 -6.39588e-10 -2.87122e-10 -5.80242e-10 -4.44137e-10 -4.4566e-10 -4.4566e-10
19780000 303.338 -443.324 -15.4483 172.827 31.1429 71.9848 116.378 215.671 3.43358 73.8393 -1.95965e-09 -2.25402e-09 -1.52251e-09 -2.74124e-10 -1.05654e-09 -1.05732e-09 -1.05122e-09 -1.05122e-09
19790000 302.748 -472.254 -14.7978 200.149 49.8426 51.7772 122.666 203.9 -23.9813 78.3165 -2.44586e-10 -1.15267e-10 -1.57332e-11 1.15355e-11 -2.77819e-10 -4.19549e-11 -4.86634e-11 -4.86634e-11
19800000 302.894 -467.247 -10.4406 202.434 45.0263 35.8631 117.766 222.385 8.33991 82.6645 -4.49786e-10 -3.36036e-10 -2.26948e-10 -1.6259e-10 -1.77427e-10 -1.43702e-10 -1.49229e-10 -1.49229e-10
19810000 302.763 -484.322 8.44284 170.557 53.3776 54.5126 116.284 202.848 6.29798 67.1425 2.26671e-11 4.90661e-10 2.40044e-10 -1.49828e-10 1.1326e-10 2.33555e-10 2.26256e-10 2.26256e-10
19820000 301.7 -476.128 -6.15514 186.312 48.1863 46.9851 123.977 191.991 1.47213 70.5497 1.3722e-09 1.65028e-09 9.763e-10 2.29907e-10 7.71344e-10 7.4042e-10 7.49014e-10 7.49014e-10
19830000 301.994 -461.887 28.078 182.707 77.7898 21.1006 107.974 220.814 -8.85749 73.2328 1.6304e-09 2.01734e-09 1.02167e-09 3.58031e-10 1.00129e-09 9.33581e-10 9.25378e-10 9.25378e-10
19840000 302.719 -480.492 22.288 191.226 61.1224 56.8106 127.156 189.797 -18.6508 95.1494 4.06092e-10 4.60764e-10 1.27835e-10 6.37741e-11 3.72216e-10 1.90699e-10 2.02299e-10 2.02299e-10
19850000 302.94 -484.615 -11.8487 192.945 37.2638 55.3765 92.8179 199.637 -10.7931 85.496 2.81381e-10 2.61674e-10 2.44684e-10 5.9847e-11 9.92284e-11 1.20043e-10 1.26024e-10 1.26024e-10
19860000 302.851 -465.403 -3.65238 175.625 39.6337 42.1953 108.295 234.594 -17.6345 91.8891 1.35643e-09 1.73497e-09 9.61811e-10 1.0994e-10 9.65074e-10 8.14389e-10 8.07439e-10 8.07439e-10
19870000 301.774 -489.619 -0.694762 201.773 52.7857 76.6326 121.487 194.387 -9.51123 71.0122 1.05733e-09 1.42747e-09 7.57433e-10 2.82078e-11 7.99947e-10 6.59533e-10 6.53816e-10 6.53816e-10
19880000 301.474 -455.217 27.2957 198.411 53.2093 44.2857 100.157 224.114 -10.0281 69.0808 1.422e-09 1.30258e-09 9.53436e-10 3.16869e-10 6.1319e-10 5.9936e-10 5.90859e-10 5.90859e-10
19890000 301.089 -457.119 -0.494762 167.929 64.897 29.4098 132.104 200.657 -3.09773 87.1167 4.4935e-10 1.31583e-10 1.1353e-10 2.11453e-10 1.84947e-10 5.47468e-11 6.17275e-11 6.17275e-11
19900000 301.1 -479.228 18.6688 180.596 51.3895 64.6837 130.159 180.465 -5.49417 87.6415 -1.82033e-09 -2.20955e-09 -1.41574e-09 -2.32297e-10 -9.94227e-10 -1.0249e-09 -1.01409e-09 -1.01409e-09
19910000 302.163 -487.763 9.85733 192.322 58.9937 39.6946 129.466 220.553 -3.99352 92.1033 -2.40573e-09 -2.83314e-09 -1.58342e-09 -4.19637e-10 -1.41229e-09 -1.28173e-09 -1.28112e-09 -1.28112e-09
19920000 302.187 -487.116 -3.49638 218.329 43.0302 50.8592 112.961 203.768 4.14578 75.9907 -5.95947e-10 -8.17103e-10 -4.48755e-10 -1.11621e-10 -3.01858e-10 -3.68846e-10 -3.63059e-10 -3.63059e-10
19930000 301.83 -461.212 5.02318 208.347 49.0624 54.618 119.392 232.607 -2.25073 100.097 1.59955e-09 1.19911e-09 6.63326e-10 5.7575e-10 7.70905e-10 5.33211e-10 5.35688e-10 5.35688e-10
19940000 302.325 -474.867 -10.5066 215.569 29.0224 49.8142 139.772 195.356 10.7439 89.8456 1.68302e-09 1.99135e-09 1.19185e-09 3.77886e-10 8.30139e-10 9.20428e-10 9.07157e-10 9.07157e-10
19950000 301.388 -449.051 -30.3407 199.936 18.9858 51.6093 104.765 222.778 -13.9769 69.8869 7.30291e-11 -2.17891e-10 -3.25925e-11 5.38106e-11 6.63242e-12 -9.83151e-11 -9.03463e-11 -9.03463e-11
19960000 301.62 -468.816 -24.2964 200.408 36.4462 65.6844 140.729 229.08 -0.504811 100.286 -1.44283e-09 -1.57068e-09 -9.10506e-10 -3.8131e-10 -7.44574e-10 -7.35299e-10 -7.24885e-10 -7.24885e-10
19970000 301.222 -452.195 -7.85847 182.907 65.5823 49.3257 126.714 223.433 18.8393 99.4471 -1.67056e-09 -2.10353e-09 -1.38784e-09 -2.16521e-10 -8.71109e-10 -9.70096e-10 -9.69634e-10 -9.69634e-10
19980000 299.909 -472.3 -19.1718 198.389 44.5938 47.6794 138.241 232.204 33.5972 96.4664 -1.18351e-09 -1.55695e-09 -9.5092e-10 -7.31502e-11 -7.69194e-10 -7.13201e-10 -7.19976e-10 -7.19976e-10
19990000 298.882 -487.474 -13.1499 172.189 54.9163 44.5617 120.002 216.896 48.2284 77.943 1.22035e-10 9.48619e-11 2.50854e-10 -1.55068e-10 1.16104e-10 3.90564e-11 5.59432e-11 5.59432e-11
20000000 299.292 -489.047 -4.45141 202.284 59.7596 29.0106 139.779 196.08 17.9815 106.965 7.7215e-10 9.87181e-10 7.09059e-10 4.03912e-11 3.37765e-10 4.3452e-10 4.34191e-10 4.34191e-10
20010000 298.487 -459.695 1.30533 226.247 41.8048 22.0348 130.482 183.476 -8.87755 89.5173 -1.73002e-10 -2.28836e-10 -1.22505e-10 -1.12626e-11 -1.58526e-10 -1.09495e-10 -1.14405e-10 -1.14405e-10
20020000 297.56 -444.578 1.38757 196.956 55.0765 47.0227 132.919 210.327 6.89962 83.8626 -8.17296e-10 -7.72907e-10 -3.6279e-10 -2.94692e-10 -4.29977e-10 -3.57233e-10 -3.50076e-10 -3.50076e-10
20030000 296.935 -435.414 1.8278 205.489 50.0517 43.8765 131.878 192.258 -6.89347 91.455 -9.70384e-10 -6.19396e-10 -4.26279e-10 -3.36733e-10 -4.51401e-10 -3.00889e-10 -2.91079e-10 -2.91079e-10
20040000 297.079 -464.568 26.2721 202.228 66.6658 7.35246 145.417 220.087 12.1999 113.692 -7.96094e-10 -7.41125e-10 -5.74082e-10 -1.68307e-10 -3.25922e-10 -3.6464e-10 -3.44495e-10 -3.44495e-10
20050000 297.132 -434.682 11.4442 195.187 37.0673 29.8397 142.845 223.482 -14.5074 102.742 -8.61845e-10 -7.56273e-10 -3.22663e-10 -4.25441e-10 -3.39034e-10 -3.41548e-10 -3.30778e-10 -3.30778e-10
20060000 296.803 -434.004 19.299 215.913 72.0893 38.1441 143.712 187.656 8.37369 106.164 -5.85835e-11 -2.46779e-10 -2.95962e-10 1.0022e-10 6.06275e-11 -1.05636e-10 -1.07236e-10 -1.07236e-10
20070000 297.196 -441.13 -8.39416 208.072 77.7813 50.9968 139.274 196.847 7.9157 100.255 2.3734e-09 2.3008e-09 1.27306e-09 6.38808e-10 1.28669e-09 1.064e-09 1.04749e-09 1.04749e-09
20080000 298.093 -458.498 -14.0241 174.942 62.6844 74.3713 127.535 210.022 23.4577 76.7224 1.94776e-09 2.08878e-09 1.31398e-09 2.72893e-10 1.11295e-09 9.55038e-10 9.48973e-10 9.48973e-10
20090000 298.296 -460.383 -20.1962 186.971 61.7931 51.1822 149.592 211.171 17.7029 102.066 1.47127e-09 1.45169e-09 6.85034e-10 4.80914e-10 8.05283e-10 6.80637e-10 6.58072e-10 6.58072e-10
20100000 298.02 -464.36 -6.36634 190.273 91.9619 35.8826 155.978 204.151 8.40009 113.644 -2.06993e-10 1.09915e-10 -5.85339e-12 -1.07e-10 8.30885e-13 8.30064e-11 7.19729e-11 7.19729e-11
20110000 298.538 -454.219 -24.1863 197.124 65.1027 51.6021 152.828 180.786 -5.08304 97.8991 2.1668e-09 2.22102e-09 1.18704e-09 4.38094e-10 1.28875e-09 9.69376e-10 9.84372e-10 9.84372e-10
20120000 298.285 -460.347 -2.5174 195.631 86.1149 35.8727 160.521 179.221 14.9753 120.868 1.48321e-11 -1.95076e-10 -3.80425e-10 2.10878e-10 1.39539e-10 -7.63912e-11 -7.90768e-11 -7.90768e-11
