# Time-averaged data for fix fixflux2
# TimeStep v_Jz2 v_Jzk2 v_Jzp2 v_Jzb2 v_Jza2 v_Jzd2
2812000 1.86288e-06 1.2473e-06 6.94613e-07 -6.05871e-08 9.59623e-07 5.36182e-07
2813000 1.86479e-06 1.09332e-06 1.23542e-06 9.67842e-08 2.73584e-07 2.04528e-07
2814000 1.50251e-06 3.36129e-07 9.95489e-07 3.0711e-07 9.94776e-08 7.95527e-08
2815000 6.19596e-07 4.12152e-07 5.00586e-07 3.50021e-08 9.73481e-08 1.94707e-07
2816000 5.93694e-07 -4.91625e-07 -1.04961e-06 1.0192e-06 8.01105e-07 -3.58821e-07
2817000 -4.47087e-07 -5.99569e-07 9.15831e-08 -8.33826e-08 -3.20899e-07 -2.18214e-07
2818000 1.97313e-06 3.35512e-07 7.5354e-07 1.12082e-06 1.1971e-07 1.29098e-07
2819000 -2.55247e-07 -9.97362e-07 -8.20619e-08 2.54564e-08 5.75439e-08 -3.96463e-07
2820000 1.08774e-06 9.23987e-08 5.03383e-07 9.10373e-11 3.26115e-07 2.33248e-07
2821000 1.58848e-06 2.32414e-07 1.01307e-06 5.02792e-07 2.66765e-07 -5.85411e-08
2822000 -7.75312e-09 3.68419e-08 -2.32508e-07 -1.16302e-07 2.37511e-07 1.67756e-08
2823000 1.62176e-06 4.02859e-07 3.88036e-07 4.25228e-07 5.71801e-07 -1.82589e-08
2824000 1.18403e-06 2.10027e-09 2.49002e-07 9.03244e-07 3.19879e-08 5.14153e-08
2825000 -7.57182e-08 -9.19919e-07 -5.50689e-07 8.59056e-07 -2.02926e-07 -2.52328e-07
2826000 -2.65612e-07 4.75579e-07 4.60075e-08 -1.07769e-07 -2.10059e-08 1.00724e-07
2827000 1.41676e-06 9.80579e-07 7.5664e-07 1.88264e-07 4.1062e-07 3.53582e-07
2828000 8.38472e-07 7.28808e-07 5.27203e-07 -1.07903e-07 3.11855e-07 2.17089e-07
2829000 -9.26332e-07 -7.33125e-07 3.18329e-07 -5.54392e-07 -4.0896e-07 -3.48671e-07
2830000 1.892e-06 4.37657e-07 -7.62848e-07 1.24317e-06 1.16785e-06 2.70737e-07
2831000 3.74918e-06 1.9159e-06 2.40115e-06 4.83552e-07 8.45849e-07 4.54494e-07
2832000 1.22651e-06 1.15139e-06 9.55941e-07 -5.13975e-07 4.01767e-07 4.36812e-07
2833000 9.90477e-07 -3.84671e-07 -2.22091e-07 9.38179e-07 2.39915e-07 -1.40391e-07
2834000 -1.11159e-06 -1.89464e-06 -9.59884e-07 7.32291e-07 -4.63437e-07 -6.88105e-07
2835000 1.13324e-09 -1.60969e-06 5.40573e-08 6.63027e-07 -5.57395e-07 -6.01944e-07
2836000 -6.49911e-07 -9.53898e-07 -7.36953e-07 3.0508e-07 -3.16371e-07 -2.10286e-07
2837000 2.21549e-06 2.13789e-06 1.26181e-06 -1.00415e-07 7.54933e-07 7.42819e-07
2838000 1.60782e-06 1.43747e-06 7.80438e-07 -7.27951e-08 6.63471e-07 5.01265e-07
2839000 -8.77991e-07 -8.33078e-07 -4.89075e-07 1.02232e-07 -2.46843e-07 -4.0684e-07
2840000 8.08069e-07 -7.20007e-07 1.83793e-07 9.23332e-07 -2.59213e-07 -1.54114e-07
2841000 1.54103e-07 -4.26898e-07 -3.71457e-07 8.59317e-07 -2.19807e-07 3.55119e-08
2842000 6.67211e-07 5.9118e-07 3.01835e-07 -4.38025e-07 7.16111e-07 1.7501e-07
2843000 7.60713e-07 6.78506e-07 1.2784e-07 1.42338e-07 4.08648e-07 2.2061e-07
2844000 6.29872e-08 -2.85539e-07 -2.51404e-08 2.03641e-07 1.5978e-08 -5.82707e-08
2845000 5.35975e-07 -2.33162e-08 4.25104e-07 2.21487e-07 -6.42745e-08 -5.82951e-08
2846000 -3.82086e-07 -3.89216e-07 5.31104e-07 -3.38726e-07 -4.30005e-07 -1.67996e-07
2847000 1.09673e-06 -1.64464e-07 -8.32933e-07 7.36215e-07 8.30595e-07 -2.03387e-08
2848000 -8.62487e-07 -1.57838e-06 -5.84027e-07 4.16042e-07 -5.47779e-07 -3.99627e-07
2849000 1.22559e-07 -1.57065e-06 -1.01211e-06 1.21772e-06 1.43652e-07 -2.96694e-07
2850000 5.66133e-07 -8.16339e-07 -3.30129e-07 8.79601e-07 -7.4616e-08 -2.64827e-07
2851000 2.33467e-06 1.46556e-06 1.20407e-06 7.88793e-08 8.89354e-07 3.26071e-07
2852000 7.3153e-07 1.62331e-06 1.63072e-07 -8.11791e-07 1.01568e-06 4.36999e-07
2853000 1.7057e-06 6.95064e-07 1.26407e-06 2.27981e-07 3.56713e-07 1.81532e-07
2854000 1.57311e-08 -1.45268e-06 -4.34562e-07 9.10499e-07 -2.97344e-07 -3.46245e-07
2855000 3.27418e-07 -1.65513e-06 -5.26466e-07 1.58923e-06 -5.66344e-07 -5.35634e-07
2856000 -1.52944e-06 -8.93274e-07 -5.2993e-07 -6.71838e-07 -1.32919e-07 -2.76153e-07
2857000 -5.4969e-07 -7.9434e-07 -2.35068e-07 -1.87487e-07 -2.73825e-07 -1.564e-07
2858000 -5.6636e-07 -1.11003e-06 -1.04278e-07 2.49039e-07 -5.41226e-07 -2.94574e-07
2859000 -5.87759e-07 -6.3945e-07 9.1213e-08 -3.42401e-07 -1.91838e-07 -1.75367e-07
2860000 8.11204e-07 1.8373e-07 -2.98193e-07 7.12308e-07 3.2202e-07 1.14959e-08
2861000 1.34042e-06 7.72398e-07 7.2484e-07 9.22744e-08 4.75404e-07 2.80779e-07
2862000 -5.54287e-07 -1.79702e-06 -1.05767e-06 1.24809e-06 -3.78246e-07 -5.58434e-07
2863000 -7.97324e-08 -4.53432e-07 -2.35078e-09 2.24167e-07 -2.07245e-07 -1.71618e-07
2864000 7.3244e-07 7.43575e-07 2.95575e-07 -2.8119e-07 4.24527e-07 2.93949e-07
2865000 1.8083e-06 2.40511e-07 7.75248e-07 8.98927e-07 2.0537e-07 6.91124e-08
2866000 -8.03324e-07 -5.48351e-07 -6.47775e-07 -1.25922e-07 -1.19774e-07 -1.23406e-07
2867000 3.52998e-07 1.77551e-07 5.15299e-07 -6.82942e-08 7.15419e-09 5.71771e-08
2868000 -6.71934e-07 -1.94266e-07 -2.65667e-07 -1.18161e-07 -6.89917e-08 -1.66451e-07
2869000 2.72935e-06 2.35378e-06 1.88631e-06 -3.4042e-07 8.51136e-07 7.27374e-07
2870000 1.42201e-06 1.19188e-06 1.29113e-06 -4.43916e-07 2.79792e-07 2.12472e-07
2871000 2.12972e-07 -7.82466e-07 -5.78383e-07 8.36752e-07 5.2097e-08 -1.90868e-07
2872000 -1.08593e-06 -2.05859e-06 -1.50995e-06 1.33467e-06 -4.71469e-07 -6.21459e-07
2873000 -9.01142e-07 -2.16133e-06 -3.59645e-07 5.06447e-07 -8.30077e-07 -6.14333e-07
2874000 6.39717e-07 -8.92497e-08 -8.10083e-07 5.26275e-07 5.91743e-07 8.00631e-08
2875000 1.22603e-06 2.35752e-06 1.93626e-06 -1.25305e-06 2.89316e-07 6.27141e-07
2876000 2.99888e-06 2.60475e-06 2.05965e-06 -1.31566e-07 6.49017e-07 6.89297e-07
2877000 1.32945e-06 4.30958e-07 6.48611e-07 7.56708e-08 2.96266e-07 3.94754e-07
2878000 -4.51706e-07 -9.43121e-07 -8.64252e-07 2.29588e-07 2.49234e-07 -2.52723e-07
2879000 -2.92078e-07 -5.22056e-07 -7.91437e-07 5.22757e-07 2.37897e-07 -2.01237e-07
2880000 -9.2636e-07 -8.04343e-07 -3.69551e-07 -2.99991e-09 -2.81947e-07 -1.51198e-07
2881000 1.61143e-06 3.07715e-07 1.19116e-06 5.11395e-07 1.11243e-07 4.33004e-08
2882000 6.98268e-07 1.00343e-07 2.51345e-07 2.64736e-07 -1.21627e-07 -3.68132e-08
2883000 1.11212e-06 1.10578e-07 3.68686e-07 4.67476e-07 2.99819e-07 8.60606e-08
2884000 -4.11406e-07 -6.5534e-07 5.70523e-08 -1.87145e-08 -1.34442e-07 -2.23955e-07
2885000 1.48506e-06 -6.72216e-07 -1.27621e-06 2.0601e-06 7.30426e-07 -1.97642e-07
2886000 -6.99928e-07 -1.2391e-06 -1.04978e-06 7.17649e-07 -3.26481e-07 -3.75454e-07
2887000 2.8732e-07 -7.67284e-07 3.1549e-07 4.85e-07 -3.90508e-07 -1.62593e-07
2888000 1.18562e-06 5.72392e-07 1.26068e-07 4.84068e-07 4.92065e-07 2.5713e-07
2889000 1.40452e-06 9.22643e-07 8.35876e-07 -1.66166e-07 4.22359e-07 2.41575e-07
2890000 9.83964e-07 1.29162e-06 7.12535e-07 -2.51336e-07 3.19905e-07 2.33458e-07
2891000 1.54939e-06 7.24613e-07 1.16144e-06 2.6438e-07 5.60386e-08 1.64762e-07
2892000 -1.1252e-06 -2.25968e-06 -1.25859e-06 9.91687e-07 -5.31025e-07 -6.58817e-07
2893000 8.04976e-07 -4.68971e-07 3.77762e-07 3.45727e-07 3.26304e-08 -1.45629e-07
2894000 1.99857e-06 1.43898e-06 9.58506e-07 1.28995e-07 7.49396e-07 5.66398e-07
2895000 1.04755e-06 1.05844e-06 6.70967e-07 1.73211e-07 3.08122e-07 2.50073e-07
2896000 -4.55157e-07 -1.45175e-06 -6.46482e-07 4.33765e-07 -1.73645e-07 -3.91269e-07
2897000 -8.58359e-08 -5.83526e-07 8.33443e-08 4.19564e-07 -3.81328e-07 -2.52357e-07
2898000 1.44057e-06 4.53891e-07 2.47961e-07 7.53176e-07 3.73527e-07 1.39377e-07
2899000 -4.48062e-07 -9.46985e-07 -3.84127e-07 -4.93074e-08 -1.3308e-07 -3.43008e-07
2900000 9.43466e-07 -8.69827e-07 -1.57333e-07 1.32963e-06 1.06069e-07 -1.4971e-07
2901000 -6.93106e-07 -1.74187e-06 -1.00117e-06 5.43264e-07 -2.33923e-07 -4.49445e-07
2902000 -3.34795e-07 -7.90666e-07 3.35885e-07 4.4569e-08 -7.53833e-07 -1.83731e-07
2903000 2.33547e-06 1.23582e-07 4.61336e-07 1.35088e-06 6.41974e-07 -5.64481e-08
2904000 6.83784e-07 1.23141e-06 7.13849e-07 -6.44558e-07 4.18999e-07 4.79865e-07
2905000 8.809e-07 7.59344e-07 9.16191e-07 -3.76292e-07 8.86498e-09 2.7729e-07
2906000 2.201e-06 1.46419e-06 1.4378e-06 4.59908e-07 4.59796e-07 3.28522e-07
2907000 9.40131e-07 9.99588e-07 9.90515e-07 -4.26759e-07 2.29295e-07 3.94029e-07
2908000 -6.50424e-07 -1.07155e-06 -3.83892e-07 4.80271e-07 -3.61959e-07 -2.48294e-07
2909000 -4.3626e-08 -5.16941e-07 -4.06843e-07 3.66991e-07 -7.20737e-08 -2.3989e-07
2910000 1.63213e-06 1.7532e-06 1.23138e-06 -3.15919e-07 3.54607e-07 4.57812e-07
2911000 1.76295e-06 3.40083e-07 7.13946e-07 7.32281e-07 3.28588e-07 5.3331e-08
2912000 2.50118e-07 -8.83639e-07 -9.137e-07 1.02691e-06 1.58011e-07 -3.32238e-08
2913000 2.75225e-07 -5.24771e-07 8.28683e-07 2.65013e-07 -4.63771e-07 -2.90026e-07
2914000 -4.16031e-07 -5.23995e-07 -5.99843e-07 2.95005e-07 -8.99324e-08 -2.06231e-07
2915000 1.38973e-06 1.11105e-06 9.2426e-07 -1.56668e-07 6.05816e-07 2.88835e-07
2916000 -5.54673e-07 4.56216e-07 8.10568e-07 -1.1795e-06 -1.55987e-07 1.32285e-07
2917000 7.10384e-07 -2.58734e-07 -1.17788e-06 1.07529e-06 7.77733e-07 -6.72058e-08
2918000 3.10795e-07 -5.36979e-07 4.55095e-07 2.94102e-07 -6.06462e-07 -2.03436e-07
2919000 1.96858e-06 5.51992e-07 6.50324e-07 8.38388e-07 4.50968e-07 1.8742e-07
2920000 -3.68328e-07 8.10124e-08 1.77768e-07 -3.93854e-07 -2.64703e-07 -8.17931e-08
2921000 8.90244e-07 -1.75309e-07 -5.66451e-07 8.38484e-07 4.76227e-07 -3.3505e-09
2922000 1.92722e-07 6.63003e-07 4.69424e-07 -4.73845e-07 2.8193e-07 1.8293e-07
2923000 8.92736e-07 -2.61221e-07 6.87068e-07 5.17382e-07 -3.01659e-07 -1.27142e-07
2924000 3.05606e-06 1.53337e-06 1.11617e-06 6.64402e-07 1.01365e-06 5.54651e-07
2925000 2.11909e-06 1.61514e-06 6.72715e-07 1.48051e-07 1.08446e-06 5.40145e-07
2926000 1.44525e-06 -1.12957e-07 3.65198e-07 7.47097e-07 2.43798e-07 1.18123e-08
2927000 2.0249e-06 3.91368e-07 5.6473e-07 1.15366e-06 4.54367e-07 9.84271e-08
2928000 1.55937e-06 -1.08002e-07 -4.41546e-07 1.57155e-06 3.05807e-07 7.39602e-08
2929000 -1.0026e-06 -1.66684e-06 -1.02285e-06 3.83058e-07 1.00442e-08 -5.70311e-07
2930000 8.85223e-07 -3.17125e-07 5.16487e-07 5.31592e-07 -2.06544e-07 -1.48502e-07
2931000 9.69909e-07 1.34647e-06 1.14583e-06 -6.88084e-07 2.34626e-07 5.66357e-07
2932000 1.35326e-06 8.60368e-07 8.47273e-07 1.08265e-07 1.36799e-07 3.07064e-07
2933000 1.91552e-06 2.36027e-06 7.06029e-07 -4.81259e-07 1.28439e-06 6.38614e-07
2934000 1.67788e-06 4.47054e-07 2.10733e-07 8.71121e-07 6.60926e-07 1.60743e-07
2935000 2.67822e-07 -4.79874e-08 6.75211e-07 -2.47333e-07 -1.1599e-07 -1.37104e-08
2936000 -1.33798e-07 -2.11014e-08 -6.92216e-08 2.70746e-07 -3.12259e-07 1.07905e-07
2937000 -2.41072e-07 8.07811e-07 4.01797e-07 -8.07323e-07 -5.63234e-08 2.99983e-07
2938000 9.00921e-07 8.34025e-07 1.05893e-06 -2.92763e-07 1.42309e-07 2.01892e-07
2939000 9.84939e-07 -8.29959e-07 -8.33566e-07 1.68078e-06 3.44725e-07 -2.54499e-07
2940000 -1.08526e-06 -1.87395e-06 -1.53383e-06 8.31564e-07 -2.44438e-07 -3.46585e-07
2941000 1.54937e-07 -1.75749e-06 -8.67355e-07 1.42475e-06 -1.63339e-07 -6.95048e-07
2942000 1.54851e-06 9.43897e-07 1.18119e-06 1.47701e-08 3.56854e-07 3.20399e-07
2943000 2.63119e-06 2.06605e-06 1.39081e-06 1.17659e-07 9.59296e-07 7.63196e-07
2944000 1.34656e-06 4.58543e-07 8.13856e-07 5.75358e-08 3.68691e-07 1.08815e-07
2945000 -1.47192e-06 -2.35535e-06 -7.68565e-07 5.40098e-07 -9.49368e-07 -8.03594e-07
2946000 -2.65513e-06 -3.68912e-06 -2.48793e-06 1.51369e-06 -1.07285e-06 -9.7842e-07
2947000 -1.13279e-07 -4.33174e-07 5.34843e-07 1.08587e-07 -7.39909e-07 -5.96252e-08
2948000 9.76633e-07 6.45358e-07 2.37875e-07 7.76033e-07 1.5626e-07 1.79912e-07
2949000 3.5247e-07 -1.82607e-06 -1.03832e-06 1.6523e-06 -2.67968e-07 -4.81295e-07
2950000 -1.39516e-08 5.94335e-08 -6.38387e-08 2.14622e-07 -1.46481e-07 -8.07769e-08
2951000 1.70818e-06 2.17825e-06 1.70116e-06 -6.87501e-07 5.12876e-07 6.00507e-07
2952000 1.80754e-06 1.14823e-06 8.17553e-07 1.74601e-07 6.99003e-07 4.63276e-07
2953000 -1.20432e-06 -9.14814e-07 -4.97934e-07 -3.54838e-07 -4.0195e-07 -1.63168e-07
2954000 -5.84147e-07 -1.38689e-06 -8.64719e-07 9.07361e-07 -3.09684e-07 -3.56508e-07
2955000 -4.40965e-08 6.62783e-07 4.03992e-07 -5.65955e-07 -1.25529e-07 9.71934e-08
2956000 9.4391e-07 1.43412e-06 1.2152e-06 -3.67386e-07 9.3718e-08 4.22428e-07
2957000 1.99771e-06 1.16209e-06 -4.11617e-07 9.8751e-07 1.28884e-06 4.32913e-07
2958000 9.14107e-07 4.60455e-07 6.58254e-07 6.73185e-08 8.84709e-08 -8.00327e-08
2959000 5.75703e-07 -3.52523e-07 6.50848e-08 5.65317e-07 9.11974e-08 -8.3252e-08
2960000 -7.23441e-08 6.09538e-07 7.91173e-07 -7.13035e-07 -1.66677e-07 2.86344e-07
2961000 3.49198e-06 2.11695e-06 1.65275e-06 4.45495e-07 1.00379e-06 5.11936e-07
2962000 -1.77631e-07 -7.44388e-07 -1.90641e-07 7.09443e-08 1.07692e-07 -1.48667e-07
2963000 -1.25213e-06 -1.63578e-06 -9.43615e-07 5.51409e-07 -6.08566e-07 -5.53914e-07
2964000 2.62815e-07 8.42918e-07 6.68328e-07 -7.13148e-07 1.24953e-07 3.03956e-07
2965000 1.55914e-06 8.58583e-07 1.05824e-06 3.51916e-08 2.40423e-07 2.85527e-07
2966000 5.03877e-07 4.30069e-07 4.00766e-07 -6.24042e-08 2.72791e-07 1.83948e-07
2967000 -1.65735e-06 -1.00879e-06 -6.67712e-07 -1.5717e-07 -7.37693e-07 -4.71313e-07
2968000 9.74434e-07 -2.71673e-07 1.71894e-07 6.43113e-07 2.33855e-08 8.97308e-08
2969000 2.22245e-06 1.65907e-06 8.67831e-07 2.37287e-07 1.01392e-06 5.57188e-07
2970000 2.45429e-07 -1.09003e-06 -6.17118e-07 1.13095e-06 -8.04871e-08 -4.45811e-07
2971000 -7.62932e-07 -1.58757e-06 -7.60087e-07 4.37816e-07 -4.01167e-07 -3.63992e-07
2972000 1.5501e-06 8.9379e-07 3.26691e-07 5.13619e-07 5.48181e-07 1.06487e-07
2973000 7.62282e-07 1.04322e-06 8.14096e-07 -5.2973e-07 2.15747e-07 2.26347e-07
2974000 8.84616e-07 -2.26803e-08 9.81219e-08 3.2293e-07 4.0576e-07 1.5388e-07
2975000 6.15291e-07 -5.67417e-08 -1.54262e-07 6.53204e-07 -4.00794e-08 1.204e-08
2976000 1.81603e-06 1.62234e-06 1.26373e-06 6.88078e-08 5.30777e-07 4.02497e-07
2977000 1.69382e-06 2.62271e-07 7.42211e-07 4.33738e-07 1.87344e-07 5.85466e-08
2978000 -1.91318e-07 -1.24412e-06 -5.85034e-07 1.05259e-06 -5.6559e-07 -3.10674e-07
2979000 5.07016e-07 -1.36939e-07 -3.87419e-07 9.00996e-07 1.65561e-07 -6.24169e-08
2980000 1.83057e-06 8.48157e-07 9.57611e-07 5.50528e-07 3.30457e-07 8.7369e-08
2981000 3.20735e-07 8.24057e-08 -9.2119e-08 -1.62913e-07 3.08087e-07 -2.32e-09
2982000 9.43943e-07 9.43804e-07 6.54411e-07 -1.83698e-07 1.46334e-07 2.40518e-07
2983000 -3.11287e-07 2.76046e-07 -3.67301e-07 -9.73444e-08 1.63707e-07 7.03536e-08
2984000 -8.00655e-08 -5.08268e-07 -3.96122e-07 1.74599e-08 2.63046e-07 -1.27091e-07
2985000 1.24747e-06 -3.21933e-07 4.4937e-07 5.65454e-07 4.74152e-07 -4.58245e-08
2986000 1.08422e-06 1.254e-06 1.90895e-07 2.64409e-07 4.1703e-07 3.4481e-07
2987000 4.62266e-07 -8.10334e-07 8.87663e-08 6.93374e-07 -1.69891e-07 -2.61926e-07
2988000 -5.12382e-07 -4.93254e-07 -4.06102e-07 -3.32645e-07 1.67744e-07 -1.28797e-07
2989000 1.13175e-06 1.12034e-06 5.05015e-07 -3.59129e-07 6.46732e-07 3.07916e-07
2990000 -5.78036e-07 -7.89357e-07 -5.5788e-08 1.80189e-07 -7.04124e-07 -2.09475e-07
2991000 -2.69628e-06 -2.34757e-06 -1.77076e-06 2.30153e-07 -7.78609e-07 -6.92761e-07
2992000 2.28374e-07 -7.55625e-07 -3.5605e-07 6.54108e-07 9.29814e-08 -2.31725e-07
2993000 2.85206e-06 2.34573e-06 1.89975e-06 -4.30052e-07 9.63107e-07 6.99323e-07
2994000 2.00441e-07 1.35246e-06 4.38887e-07 -9.90774e-07 3.96865e-07 3.46058e-07
2995000 -9.10459e-07 -9.5892e-07 -3.41928e-07 1.62946e-07 -5.79459e-07 -2.14499e-07
2996000 -1.56919e-06 -2.11326e-06 -4.03998e-07 2.43564e-07 -9.91869e-07 -7.1071e-07
2997000 2.05405e-06 1.41755e-06 1.03039e-06 6.76487e-08 6.6537e-07 4.85646e-07
2998000 2.09862e-06 1.46796e-06 4.68309e-07 5.65859e-07 8.58478e-07 2.72439e-07
2999000 5.55097e-07 9.90087e-07 3.93794e-07 -2.779e-07 2.11323e-07 3.40552e-07
3000000 1.02944e-06 1.67447e-08 5.90078e-07 4.88419e-07 -9.68123e-08 9.40368e-08
3001000 -8.30905e-07 -1.55795e-06 -6.96717e-07 4.60219e-07 -6.29978e-07 -4.19171e-07
3002000 1.15942e-06 -2.28736e-07 6.82229e-07 5.66747e-07 6.71186e-09 7.97365e-08
3003000 4.45006e-07 -2.84171e-07 -2.5053e-07 4.71746e-07 4.01426e-07 -2.47762e-08
3004000 2.6326e-07 4.57904e-07 5.0859e-07 8.83711e-08 -3.32456e-07 3.08292e-08
3005000 6.70266e-07 -3.67281e-08 2.82817e-07 -3.59093e-08 2.69149e-07 -1.12992e-07
3006000 5.39047e-07 -2.96734e-07 -6.07556e-07 1.00119e-06 2.14148e-07 -1.54636e-07
3007000 5.16022e-07 -3.37749e-07 -4.03649e-08 4.68653e-07 -1.51861e-07 -2.04667e-07
3008000 2.46715e-06 1.7082e-06 1.0821e-06 2.58915e-07 1.01742e-06 6.03317e-07
3009000 2.65817e-07 1.60931e-07 5.81483e-07 3.07141e-08 -3.13293e-07 1.50698e-07
3010000 -2.11665e-07 -1.28139e-06 -8.74042e-07 9.81338e-07 -1.76226e-07 -3.24725e-07
3011000 -1.03953e-06 -1.80661e-06 -7.55245e-07 4.35172e-07 -5.55449e-07 -6.14026e-07
3012000 -9.78345e-07 -1.93583e-06 -1.22032e-06 8.81594e-07 -4.8524e-07 -5.2034e-07
3013000 3.14474e-06 2.26627e-06 1.59828e-06 4.86103e-07 9.52586e-07 6.64751e-07
3014000 1.12136e-06 2.3305e-06 1.2438e-06 -1.17751e-06 6.61551e-07 6.30621e-07
3015000 -7.84874e-07 -2.19443e-07 -1.84382e-07 -3.14139e-07 -1.77151e-07 -6.59698e-08
3016000 -1.19046e-07 -8.37848e-07 -8.93145e-07 7.22575e-07 -1.54855e-08 -1.42299e-07
3017000 -4.43839e-08 -5.25516e-07 -7.44289e-08 2.78356e-07 -7.71588e-08 -3.98577e-07
3018000 -1.99964e-07 -9.3085e-07 -1.47678e-07 4.20102e-08 3.65706e-09 -2.26997e-07
3019000 6.0166e-07 -3.57744e-07 2.71629e-07 2.26387e-07 2.90033e-08 -1.16981e-08
3020000 1.50786e-06 8.1881e-07 9.33893e-07 2.04565e-07 3.72946e-07 1.78004e-07
3021000 1.53583e-06 -5.57832e-07 -8.51612e-08 1.41837e-06 2.02106e-07 -1.76578e-07
3022000 7.79135e-07 -1.78395e-07 -1.71037e-07 5.00742e-07 4.83196e-07 -2.80224e-08
3023000 2.10263e-06 4.59749e-07 5.06345e-07 1.03331e-06 5.34493e-07 7.18696e-08
3024000 1.66369e-07 -1.19984e-07 3.39083e-07 -1.16748e-08 -1.87599e-07 -4.19754e-09
3025000 -5.40175e-07 -1.44983e-06 -8.35389e-07 3.1175e-07 -1.84636e-07 -3.2484e-07
3026000 5.50681e-07 -3.65427e-07 -5.7731e-08 4.72936e-07 2.45341e-07 -7.18647e-08
3027000 1.81148e-06 8.89704e-07 8.28578e-07 3.7936e-07 5.84887e-07 1.2218e-07
3028000 2.86434e-06 2.33675e-06 1.24159e-06 -2.0001e-07 1.23499e-06 7.57693e-07
3029000 6.23587e-07 -4.44634e-08 6.53208e-07 2.7792e-07 -2.35209e-07 -8.5064e-08
3030000 -1.7659e-06 -1.60379e-06 -1.02086e-06 1.60047e-07 -6.58395e-07 -4.32905e-07
3031000 -1.51071e-06 -2.22504e-06 -6.19844e-07 2.9312e-07 -9.81208e-07 -5.83671e-07
3032000 6.7484e-07 9.74718e-07 3.5146e-07 -3.75294e-07 6.42828e-07 1.60967e-07
3033000 1.67044e-06 2.33641e-06 9.69615e-07 -4.42775e-07 7.92133e-07 4.78236e-07
3034000 3.1241e-08 -6.60906e-07 -1.116e-06 1.03568e-06 3.50523e-07 -2.46806e-07
3035000 -1.03665e-08 -7.6501e-08 5.50788e-07 -4.3842e-07 -1.93146e-07 -7.32883e-10
3036000 1.24351e-06 7.55194e-10 -3.94798e-08 1.12877e-06 6.62242e-08 5.35689e-08
3037000 2.91883e-07 8.59758e-07 4.77531e-07 -4.58007e-07 1.12884e-07 2.29549e-07
3038000 -5.88972e-07 -6.94462e-07 -9.20048e-07 2.14492e-07 3.86566e-07 -2.24804e-07
3039000 -4.79949e-07 -6.10912e-07 -3.27805e-07 1.36906e-07 -3.62014e-07 -1.11694e-07
3040000 9.44379e-07 4.75773e-07 -1.18223e-07 3.64771e-07 4.81727e-07 1.46218e-07
3041000 1.56184e-06 6.09304e-07 7.08161e-07 2.1176e-07 3.63035e-07 1.89346e-07
3042000 1.62521e-06 6.52718e-07 1.10444e-06 5.46295e-07 -2.52744e-07 2.23274e-07
3043000 1.6903e-06 6.85869e-07 -1.16647e-07 1.08714e-06 8.32853e-07 2.1664e-07
3044000 6.36868e-07 4.05859e-07 1.3058e-06 -4.19556e-07 -7.49168e-08 9.36475e-08
3045000 8.87636e-07 6.49279e-07 1.02351e-06 -4.28072e-07 5.27792e-08 1.75849e-07
3046000 -1.21258e-06 -1.37828e-06 -7.43903e-07 4.14545e-07 -7.82546e-07 -4.6573e-07
3047000 6.72445e-07 -1.06246e-06 1.48989e-07 8.0506e-07 -3.06404e-07 -2.15485e-07
3048000 2.59016e-07 -3.18372e-07 -7.48223e-07 6.19731e-07 3.06118e-07 -6.95018e-08
3049000 1.77834e-06 8.14182e-07 9.73625e-07 2.13773e-07 4.04702e-07 3.3778e-07
3050000 3.35529e-06 2.7677e-06 2.29057e-06 4.72042e-08 6.9351e-07 8.01212e-07
3051000 1.4898e-06 8.59344e-07 4.4499e-07 6.40231e-07 2.90337e-07 1.61565e-07
3052000 5.86709e-07 -1.44786e-06 -4.20225e-07 9.80927e-07 -5.95792e-08 -4.3001e-07
3053000 -1.06461e-06 -9.38705e-07 -3.66115e-07 -1.03066e-07 -3.3738e-07 -1.91396e-07
3054000 4.77344e-07 3.20766e-07 3.11929e-07 2.69673e-08 9.62703e-08 4.49817e-08
3055000 1.01892e-06 1.69633e-06 7.03258e-07 -4.12479e-07 4.89687e-07 6.06741e-07
3056000 -1.14152e-07 -1.45612e-08 6.92753e-08 -9.83477e-08 -8.53197e-08 -3.43084e-08
3057000 6.19786e-07 -1.98998e-08 4.58264e-07 1.19335e-07 6.43342e-08 -4.79613e-08
3058000 -2.45655e-07 -1.25585e-06 -1.17283e-06 1.05591e-06 1.40886e-07 -2.88728e-07
3059000 -1.40031e-07 -1.50448e-06 -7.03723e-07 8.47241e-07 -2.49859e-07 -4.70342e-07
3060000 2.20212e-08 1.13547e-07 5.96396e-07 -3.06942e-07 -2.38638e-07 7.20165e-09
3061000 1.84778e-07 -3.02255e-07 -7.2749e-07 7.74932e-07 1.42721e-07 -1.48882e-08
3062000 -5.65093e-07 -1.74698e-06 -8.92102e-07 9.37454e-07 -3.23982e-07 -6.98745e-07
3063000 -1.42509e-06 -1.57188e-06 -1.10131e-06 -4.14014e-08 -3.01031e-07 -5.65746e-07
3064000 9.65525e-07 -8.70101e-08 -6.72325e-07 1.08491e-06 5.00793e-07 -6.50536e-08
3065000 2.54812e-06 1.04143e-06 1.4715e-06 6.69531e-07 2.97739e-07 2.88354e-07
3066000 2.55457e-07 -6.13057e-07 -6.06375e-07 5.79693e-07 3.34468e-07 -1.42648e-07
