# Time-averaged data for fix fixflux1
# TimeStep v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1
4396000 -3.27684e-07 -7.75002e-07 -4.38686e-07 2.20113e-07 -1.89456e-09 -1.71476e-07
4397000 -1.64531e-06 -1.52693e-07 -5.8143e-07 -8.96938e-07 -1.151e-07 -1.42128e-07
4398000 -1.3631e-06 1.33596e-07 4.4116e-08 -8.30389e-07 -5.28542e-07 -1.30126e-07
4399000 -7.33623e-07 -1.33103e-06 -4.32937e-07 3.18598e-07 -5.01598e-07 -2.68803e-07
4400000 -1.3654e-06 -1.44886e-06 -1.55366e-06 4.65468e-07 -1.25972e-07 -3.57264e-07
4401000 -5.92217e-07 -1.51212e-07 -3.76954e-07 -6.46191e-08 -4.72093e-08 -1.35282e-07
4402000 3.09208e-07 1.3449e-06 1.16689e-06 -1.39584e-06 4.08596e-07 5.86408e-07
4403000 -6.87657e-07 1.12504e-07 -5.56112e-07 1.06491e-07 -6.5166e-08 9.09994e-09
4404000 6.6697e-07 8.91416e-07 1.20782e-06 -4.03387e-07 -4.04641e-07 2.51706e-07
4405000 5.9288e-07 1.22748e-06 9.49462e-07 -4.6754e-07 2.38979e-07 3.12128e-07
4406000 2.08867e-07 1.10472e-06 -3.83455e-07 -8.75048e-07 9.19542e-07 2.74092e-07
4407000 -1.50447e-06 -9.2332e-07 -8.21517e-07 -9.07247e-08 -4.22099e-07 -3.00442e-07
4408000 -1.57738e-06 -1.80163e-06 -1.83566e-06 5.76159e-07 -6.31621e-08 -4.33465e-07
4409000 -1.62322e-06 -9.41834e-08 -3.88562e-07 -1.0103e-06 -1.54201e-07 -1.57438e-07
4410000 3.2557e-07 1.05984e-06 7.65016e-07 -5.04955e-07 -2.13895e-07 2.80591e-07
4411000 -1.65865e-06 2.01352e-07 7.42687e-08 -1.35716e-06 -5.8488e-07 1.61791e-07
4412000 -7.51308e-07 -6.89564e-07 -1.41671e-06 6.76241e-07 1.70219e-07 -6.39848e-08
4413000 -1.44309e-06 -1.09193e-06 -1.02144e-06 2.55648e-07 -2.85026e-07 -3.99994e-07
4414000 -7.07245e-07 -1.80374e-07 6.03942e-07 -7.72698e-07 -5.48014e-07 -4.60427e-08
4415000 -1.72449e-07 1.04956e-06 -1.62407e-07 -6.48773e-07 3.52582e-07 2.0577e-07
4416000 1.06826e-07 1.45518e-06 7.69163e-07 -1.30709e-06 4.37782e-07 4.14681e-07
4417000 -1.52955e-06 -1.27555e-06 -2.12615e-06 1.00096e-06 -3.31531e-07 -3.34816e-07
4418000 -2.84101e-06 -1.78396e-06 -8.03522e-07 -3.96921e-07 -1.17694e-06 -5.91826e-07
4419000 -1.28299e-06 -2.37114e-07 -6.311e-07 -5.99946e-07 -8.86611e-08 1.98751e-08
4420000 2.25573e-07 2.50233e-06 1.31645e-06 -1.87655e-06 4.67564e-07 6.41945e-07
4421000 1.47001e-06 2.03977e-06 1.70886e-06 -8.59476e-07 5.62066e-07 7.21599e-07
4422000 -6.11784e-07 -8.0866e-07 -6.24654e-07 3.89664e-07 -3.29845e-07 -1.97476e-07
4423000 -2.58559e-06 -1.68342e-06 -1.72434e-06 -1.69657e-07 -4.68925e-07 -4.71611e-07
4424000 1.55085e-06 7.60453e-07 5.55526e-07 5.44212e-07 3.76528e-07 2.53043e-07
4425000 1.6583e-06 2.36629e-06 1.72769e-06 -9.64351e-07 5.70195e-07 6.0495e-07
4426000 -1.10413e-06 9.48933e-07 -2.84257e-07 -8.51622e-07 2.32809e-07 3.59658e-07
4427000 -2.02345e-07 -6.14273e-07 -2.64258e-07 2.01086e-07 -2.10626e-07 -2.07286e-07
4428000 -7.39386e-07 -8.97357e-07 -5.51994e-07 3.15524e-07 -1.31304e-07 -3.26821e-07
4429000 5.80506e-08 8.19782e-08 7.46244e-07 -4.79077e-07 -2.46484e-07 -1.17503e-07
4430000 7.79919e-07 2.0574e-06 1.2749e-06 -1.11406e-06 4.16156e-07 6.27662e-07
4431000 -1.69244e-08 3.42839e-07 -2.10011e-07 9.9484e-09 -1.40428e-07 8.88567e-08
4432000 -1.57837e-06 -4.60491e-07 -6.60476e-07 -3.09091e-07 -3.55603e-07 -1.70804e-08
4433000 -1.84664e-06 -1.61858e-06 -1.1261e-06 -8.66704e-08 -7.55215e-07 -5.11716e-07
4434000 -3.80555e-07 -1.05596e-06 -9.84913e-07 7.56261e-07 -1.57694e-07 -1.73277e-07
4435000 -2.91568e-08 9.36603e-07 -1.21953e-07 -3.59188e-07 5.07389e-07 1.96991e-07
4436000 2.10109e-06 2.56613e-06 1.36032e-06 -3.64205e-07 9.38192e-07 6.5657e-07
4437000 1.90782e-06 2.05096e-06 1.49555e-06 -3.52525e-07 3.72347e-07 5.81404e-07
4438000 -1.8611e-06 -1.64048e-06 -1.34557e-06 2.83312e-07 -6.4545e-07 -3.3497e-07
4439000 -2.97313e-06 -2.93857e-06 -2.27448e-06 4.63526e-07 -9.46979e-07 -7.57927e-07
4440000 -2.69646e-07 -1.09113e-07 -2.40732e-07 -1.38679e-07 1.7639e-08 7.39999e-08
4441000 -2.28947e-07 8.90915e-07 -3.59486e-07 -4.52806e-07 3.89595e-07 9.20473e-08
4442000 -7.47079e-08 1.19342e-06 1.56002e-06 -1.61764e-06 -4.49599e-08 3.6355e-07
4443000 1.55409e-06 1.15634e-06 7.78357e-07 5.8332e-08 8.46681e-07 3.79136e-07
4444000 -1.19606e-06 -8.20696e-07 -8.90953e-07 1.29678e-07 -3.80423e-07 -1.69698e-07
4445000 -5.66306e-07 -1.87759e-07 -2.1474e-07 -3.15464e-07 -1.62239e-07 -8.93519e-08
4446000 -2.43551e-07 4.75576e-07 7.95806e-07 -5.94566e-07 -6.23491e-07 2.71906e-09
4447000 -2.88377e-08 1.22599e-06 -1.19086e-07 -9.25007e-07 6.75843e-07 5.76653e-07
4448000 7.28103e-07 1.22448e-06 9.98618e-07 -7.29532e-07 3.19096e-07 3.02384e-07
4449000 2.77588e-08 6.65358e-07 1.32087e-08 -4.80531e-07 3.08019e-07 3.03758e-07
4450000 -1.12192e-06 -2.37951e-07 7.74817e-09 -7.72056e-07 -2.88745e-07 -5.93969e-08
4451000 -1.37087e-06 -1.10135e-06 -1.21952e-06 3.70305e-07 -4.68264e-07 -2.99958e-07
4452000 -6.97392e-07 6.08362e-07 8.6431e-08 -9.09862e-07 -4.578e-09 1.80657e-07
4453000 1.58846e-06 1.84153e-06 1.22898e-06 -3.07811e-07 4.76443e-07 6.27526e-07
4454000 -1.03901e-06 6.97508e-07 -2.90724e-07 -7.08802e-07 1.10412e-07 3.37683e-07
4455000 -2.64876e-06 -1.74023e-06 -7.37462e-07 -3.45871e-07 -1.18313e-06 -7.12567e-07
4456000 -2.76335e-06 -2.51093e-06 -1.8317e-06 -1.78663e-07 -5.40244e-07 -7.49586e-07
4457000 -2.18565e-06 -1.28415e-06 -4.90363e-07 -8.08652e-07 -8.19429e-07 -4.54027e-07
4458000 8.23849e-07 1.17737e-06 9.14483e-07 -3.56368e-07 1.6488e-08 3.49569e-07
4459000 -3.84275e-07 -6.27621e-07 -6.84618e-07 2.47009e-07 2.52487e-07 -1.39305e-07
4460000 -9.01502e-07 -1.02736e-06 -5.85741e-07 2.79756e-07 -3.4839e-07 -7.44256e-08
4461000 1.49223e-07 4.68172e-07 5.28003e-07 -6.5285e-08 -2.01963e-07 1.35147e-08
4462000 1.21294e-06 1.5001e-06 4.75063e-07 6.56377e-09 6.05934e-07 4.79672e-07
4463000 -1.85804e-07 -4.86702e-07 -3.91864e-09 6.25711e-08 -1.62132e-07 -1.96927e-09
4464000 -2.42936e-06 -1.45472e-06 -1.65705e-06 -3.39453e-07 -2.79101e-07 -3.14839e-07
4465000 -4.16861e-06 -3.10709e-06 -1.75875e-06 -4.41043e-07 -1.56196e-06 -1.12325e-06
4466000 -1.07962e-06 1.25928e-07 -2.13468e-07 -9.40368e-07 3.2575e-08 1.05078e-07
4467000 1.57629e-06 2.84278e-06 1.17287e-06 -8.76046e-07 8.85333e-07 7.71793e-07
4468000 2.93572e-07 1.46018e-06 1.11516e-06 -1.0986e-06 9.60838e-08 5.66461e-07
4469000 -2.61855e-06 -1.89752e-06 -1.35545e-06 9.62557e-08 -1.10306e-06 -5.52705e-07
4470000 -1.19515e-06 -1.5965e-06 -2.15109e-06 1.23658e-06 4.31537e-08 -5.19554e-07
4471000 -1.66818e-06 -1.21737e-07 3.45888e-08 -8.83405e-07 -6.09566e-07 4.32768e-08
4472000 -2.48518e-06 -3.99169e-07 -8.12635e-07 -1.22652e-06 -4.08606e-07 -1.33887e-07
4473000 -6.71932e-07 5.44852e-07 2.16174e-07 -9.36886e-07 6.42474e-09 2.0422e-07
4474000 1.65147e-06 1.81437e-06 1.004e-06 -5.37068e-07 8.56051e-07 7.47369e-07
4475000 -3.90811e-07 3.18167e-07 -4.12477e-07 -1.66636e-07 -2.0351e-08 1.07787e-07
4476000 -1.34776e-06 -1.43212e-06 -2.96694e-07 -2.93145e-07 -4.77128e-07 -4.53676e-07
4477000 -9.21222e-07 -9.8328e-08 -4.90505e-07 -1.43905e-07 -2.75282e-07 -3.56901e-08
4478000 7.80568e-07 8.87889e-07 9.28565e-07 -1.57505e-07 -1.41212e-07 2.96882e-07
4479000 -1.50506e-06 -6.41084e-07 -5.79763e-07 -4.17534e-07 -4.10981e-07 -2.10098e-07
4480000 -1.50042e-06 -4.15681e-07 -5.05922e-07 -7.46052e-07 -3.52679e-07 -9.73158e-08
4481000 1.42856e-06 1.20025e-06 8.23005e-07 -2.59269e-07 7.57724e-07 2.58571e-07
4482000 2.00071e-07 6.08735e-08 7.80148e-07 -4.40067e-07 -2.32059e-07 1.69502e-07
4483000 -1.07203e-07 1.2913e-07 -5.14584e-07 1.80844e-07 2.88132e-07 4.22977e-09
4484000 -2.71324e-06 -2.04538e-06 -1.32196e-06 -6.05304e-08 -9.36078e-07 -5.89124e-07
4485000 -3.33098e-06 -3.52894e-06 -2.61369e-06 5.54042e-07 -8.58864e-07 -1.07467e-06
4486000 -6.13162e-07 -6.08445e-07 -3.0018e-07 2.74943e-07 -3.55861e-07 -1.96331e-07
4487000 1.86951e-06 3.47591e-06 2.59325e-06 -2.00559e-06 6.94414e-07 1.06537e-06
4488000 2.45071e-06 3.06884e-06 1.50232e-06 -3.40427e-07 7.8619e-07 9.28454e-07
4489000 -2.25069e-06 -1.98517e-06 -1.22027e-06 1.56185e-07 -7.59927e-07 -5.44661e-07
4490000 -3.55111e-06 -2.53018e-06 -2.09624e-06 -3.16702e-07 -8.77138e-07 -7.79441e-07
4491000 -2.10898e-06 -1.09866e-06 -1.06748e-06 -8.6903e-07 -2.06677e-07 -2.6308e-07
4492000 1.84184e-06 2.51743e-06 1.28109e-06 -4.92317e-07 6.66273e-07 7.77374e-07
4493000 1.56861e-06 2.62596e-06 1.9886e-06 -1.27269e-06 3.81194e-07 7.23273e-07
4494000 4.32249e-07 1.04158e-07 -1.12185e-06 8.34928e-07 7.18932e-07 9.78901e-08
4495000 -1.12299e-06 -1.33014e-06 2.91681e-07 -1.69932e-07 -9.78852e-07 -5.62458e-07
4496000 -2.22939e-06 -6.44713e-07 -8.2202e-07 -9.42265e-07 -2.62418e-07 -1.9855e-07
4497000 3.92503e-07 1.43967e-06 6.02205e-07 -1.0482e-06 6.82944e-07 4.19105e-07
4498000 2.34584e-06 2.54122e-06 8.71037e-07 -2.70957e-07 1.28977e-06 7.84515e-07
4499000 7.82654e-07 -7.28914e-07 -8.90403e-08 9.49566e-07 -7.88578e-08 -2.16608e-07
4500000 -3.83143e-06 -3.55807e-06 -1.25468e-06 -4.89826e-08 -1.86435e-06 -1.02097e-06
4501000 -1.27363e-06 -7.91248e-07 -5.36888e-07 -2.91695e-07 -2.70466e-07 -2.34938e-07
4502000 1.01292e-06 1.87043e-06 4.85138e-07 -3.72026e-07 6.06675e-07 4.97649e-07
4503000 3.51597e-07 4.17406e-07 5.90965e-09 5.09969e-07 -5.03745e-08 2.5028e-08
4504000 -8.79279e-07 -7.79015e-07 -2.6852e-07 2.30059e-08 -5.04257e-07 -7.32746e-08
4505000 -5.37642e-07 -9.03977e-07 -8.66456e-07 6.27531e-07 -2.0727e-07 -3.01155e-07
4506000 3.58813e-07 1.31515e-06 1.16512e-06 -1.22591e-06 2.35131e-07 4.74248e-07
4507000 1.66708e-06 2.71618e-06 9.52036e-07 -3.50629e-07 9.30429e-07 7.03713e-07
4508000 2.3769e-07 -2.13992e-08 -1.27128e-07 2.40878e-07 2.14419e-07 1.44427e-07
4509000 -2.66716e-06 -3.07022e-06 -1.81034e-06 7.36138e-07 -1.18299e-06 -9.0946e-07
4510000 -2.54714e-06 -1.69107e-06 -1.21023e-06 -1.62521e-07 -9.00784e-07 -4.7801e-07
4511000 -7.34717e-07 3.27923e-07 -7.61144e-07 -3.75255e-07 3.32878e-07 7.635e-08
4512000 -1.82795e-07 -2.59193e-07 6.05376e-07 -2.47925e-07 -4.85233e-07 -2.33084e-08
4513000 -1.43976e-06 -2.74679e-07 -7.92117e-07 -4.7689e-07 -7.87946e-08 -8.08532e-08
4514000 -9.10169e-07 -1.67393e-06 -1.4252e-06 9.22025e-07 -2.06699e-07 -4.5009e-07
4515000 -1.16005e-06 -2.03339e-07 -4.51324e-07 -2.69593e-07 -2.57809e-07 -9.07609e-08
4516000 -6.39713e-07 -6.50876e-08 1.01464e-07 -3.64324e-07 -5.25115e-07 -4.94767e-08
4517000 -5.09448e-07 2.59641e-07 -1.53235e-07 -3.72412e-07 -7.34203e-08 1.40085e-07
4518000 -6.87613e-07 -1.01661e-06 -4.26432e-07 1.50189e-07 -2.93014e-07 -3.31104e-07
4519000 -2.29084e-06 -1.15441e-06 -9.5482e-07 -6.4369e-07 -7.0745e-07 -3.72132e-07
4520000 -1.52087e-06 -2.12192e-07 -5.5795e-07 -5.94461e-07 -2.08322e-07 -4.65541e-08
4521000 4.49383e-07 1.91898e-06 1.09334e-06 -1.13476e-06 2.05713e-07 6.50299e-07
4522000 7.55868e-07 1.15853e-06 7.78722e-07 -2.86299e-07 1.26636e-08 2.52662e-07
4523000 2.60663e-07 8.87089e-07 -3.04362e-07 -4.70224e-07 7.66326e-07 2.86919e-07
4524000 -1.52122e-06 -1.3372e-06 -5.35581e-07 1.1316e-08 -6.98873e-07 -2.51954e-07
4525000 -3.99881e-06 -3.89281e-06 -2.63903e-06 6.22978e-07 -1.76866e-06 -9.51897e-07
4526000 -3.87094e-07 -6.68578e-08 -6.51713e-07 -1.39037e-07 2.17984e-07 -5.07561e-08
4527000 1.73658e-06 3.47713e-06 2.48733e-06 -1.98502e-06 8.99019e-07 1.04089e-06
4528000 4.51011e-07 1.44734e-06 5.644e-07 -2.9031e-07 1.34045e-07 5.30647e-07
4529000 -1.98803e-06 -1.27421e-06 -1.22951e-06 -1.70918e-07 -1.45555e-07 -4.54046e-07
4530000 -2.38147e-06 -1.24103e-06 -7.42004e-07 -7.31002e-07 -7.2107e-07 -4.89133e-07
4531000 3.15079e-07 7.65407e-07 7.57385e-08 -6.67583e-07 4.811e-07 3.07131e-07
4532000 1.63562e-06 2.64204e-06 2.17374e-06 -1.21473e-06 4.86387e-07 6.69094e-07
4533000 -7.77558e-07 3.85226e-07 1.63116e-07 -9.77919e-07 -7.05161e-08 2.20811e-07
4534000 -8.34905e-07 1.75799e-07 -6.85534e-07 -1.67638e-07 7.77348e-08 1.25372e-07
4535000 -1.80104e-07 5.81454e-07 2.47068e-07 -1.04071e-06 6.05925e-07 2.46667e-07
4536000 -5.19541e-07 -1.11224e-06 -6.93135e-07 7.29585e-07 -1.85883e-07 -3.11622e-07
4537000 -1.36235e-06 -1.13616e-06 1.47429e-07 -4.20051e-07 -9.76525e-07 -4.05535e-07
4538000 -3.72387e-07 6.13491e-07 4.57116e-07 -8.63942e-07 -1.94647e-07 2.84556e-07
4539000 9.13783e-09 1.58242e-06 -1.83003e-07 -6.73565e-07 5.39748e-07 4.95077e-07
4540000 1.33006e-07 6.75017e-07 -2.11836e-07 -3.23238e-07 4.27613e-07 2.08183e-07
4541000 -1.81653e-06 -7.86139e-07 -7.84157e-07 3.62363e-08 -7.30166e-07 -2.39995e-07
4542000 -9.60081e-07 -6.29653e-07 -4.11107e-08 -3.63037e-07 -5.36229e-07 -1.70188e-07
4543000 -1.31447e-06 5.00639e-07 -6.39709e-08 -1.20816e-06 -2.0798e-07 2.05512e-07
4544000 -5.89183e-08 1.63232e-06 2.93406e-07 -1.09349e-06 5.29403e-07 6.9e-07
4545000 -3.84656e-07 1.9854e-07 2.47608e-07 -1.44689e-07 -3.51864e-07 -1.08921e-07
4546000 -9.05508e-07 -7.31121e-07 -2.88948e-07 1.23757e-08 -4.01025e-07 -2.8277e-07
4547000 -1.48562e-06 -6.52489e-07 -3.67754e-07 -3.31553e-07 -6.97248e-07 -8.79637e-09
4548000 -5.89396e-07 -5.06292e-07 -6.46978e-07 2.07659e-07 1.94525e-07 -3.99947e-07
4549000 1.53238e-07 7.34894e-07 -5.39065e-07 -1.72035e-07 6.63562e-07 3.59548e-07
4550000 -6.68887e-08 -2.70351e-07 1.1204e-06 -3.86509e-07 -7.15192e-07 -1.21272e-07
4551000 -1.64511e-07 -1.62308e-07 5.12665e-07 6.46048e-08 -6.89367e-07 -1.83808e-07
4552000 6.90891e-08 4.41324e-07 -1.26844e-06 2.54048e-07 9.70644e-07 1.00791e-07
4553000 2.04481e-06 2.15575e-06 1.47225e-06 -2.75899e-07 5.02622e-07 6.49461e-07
4554000 3.47108e-07 2.06106e-06 1.55942e-06 -1.70982e-06 1.84165e-07 5.61598e-07
4555000 -1.41383e-06 -5.1834e-07 -7.45494e-07 -4.22397e-07 -6.38551e-08 -1.6255e-07
4556000 -1.69206e-06 -2.44625e-06 -1.51883e-06 1.05918e-06 -6.78404e-07 -7.61965e-07
4557000 1.35173e-06 -2.83999e-08 -1.88558e-07 1.1289e-06 1.13219e-07 2.50456e-09
4558000 2.42968e-07 2.10843e-06 6.82391e-07 -1.19667e-06 3.71906e-07 6.20464e-07
4559000 2.2755e-07 1.57681e-06 -7.11739e-08 -8.46664e-07 9.23833e-07 3.67148e-07
4560000 -1.55136e-06 -2.28807e-07 3.623e-07 -1.32212e-06 -5.08992e-07 1.19918e-08
4561000 -2.47891e-06 -2.19756e-06 -1.25023e-06 -1.62436e-07 -7.26475e-07 -7.22353e-07
4562000 -6.00108e-07 -6.52197e-08 -2.53571e-07 -3.84537e-07 -1.56658e-07 1.20021e-07
4563000 2.77034e-06 2.78337e-06 2.10844e-06 -2.99425e-07 8.03623e-07 7.26044e-07
4564000 1.93315e-07 1.95491e-06 4.10569e-07 -1.31683e-06 9.83679e-07 6.0081e-07
4565000 -7.9008e-07 6.92426e-08 1.11319e-06 -1.02643e-06 -7.0711e-07 1.11926e-07
4566000 -1.7153e-06 -1.51057e-06 -1.92806e-06 4.32611e-07 -1.71276e-07 -4.58826e-07
4567000 -1.81682e-06 -1.1806e-06 -9.3251e-07 -2.19997e-07 -3.76751e-07 -3.68702e-07
4568000 -1.34868e-06 -4.63363e-07 -9.03426e-07 -3.96542e-07 -8.52882e-08 8.91135e-09
4569000 -1.74596e-07 8.51955e-07 1.30192e-06 -9.81272e-07 -6.29646e-07 1.0849e-07
4570000 -9.26857e-07 -5.06368e-07 -9.90211e-07 1.68947e-07 -2.24949e-07 1.97365e-08
4571000 -1.57456e-06 -9.91035e-07 -5.10642e-07 -2.96686e-07 -5.64668e-07 -2.31488e-07
4572000 -1.62909e-06 -3.17339e-07 1.65903e-09 -7.71852e-07 -6.73905e-07 -1.41994e-07
4573000 -1.79673e-07 -2.44144e-08 -9.69386e-07 4.36111e-07 2.97444e-07 -2.27908e-08
4574000 2.99501e-07 5.25514e-07 4.32656e-07 -1.74339e-07 -1.89981e-07 1.85973e-07
4575000 3.05742e-07 1.03596e-06 1.07331e-06 -9.59488e-07 6.85649e-08 2.88359e-07
4576000 -1.85144e-06 -4.24183e-07 -1.40047e-06 -1.00468e-07 -4.29234e-07 -1.33835e-07
4577000 2.35515e-06 6.69049e-07 1.00577e-06 7.88239e-07 4.26597e-07 2.79433e-07
4578000 -1.5594e-06 1.30232e-07 1.26496e-07 -1.31867e-06 -3.43326e-07 1.59446e-07
4579000 1.12975e-07 2.85189e-07 -4.56812e-07 2.0991e-07 4.74242e-07 2.38905e-08
4580000 -8.42284e-07 7.98217e-07 -5.32335e-08 -1.10174e-06 3.04457e-07 2.30623e-07
4581000 2.91262e-07 1.30124e-06 5.19666e-07 -3.37586e-07 -6.7133e-08 3.62535e-07
4582000 -1.22648e-06 -8.39181e-07 -3.24489e-07 -4.53237e-07 -3.46097e-07 -2.91249e-07
4583000 -1.90875e-06 -1.61314e-06 -1.55118e-06 5.72389e-07 -6.88914e-07 -5.24806e-07
4584000 -1.85637e-06 -1.31119e-06 -6.84408e-07 -7.28664e-07 -3.3543e-07 -3.86571e-07
4585000 1.03244e-06 2.22733e-06 2.09851e-06 -1.35959e-06 8.546e-08 7.79236e-07
4586000 1.58432e-06 2.61666e-06 8.6769e-07 -8.33204e-07 1.10012e-06 5.66233e-07
4587000 2.35705e-07 5.69762e-07 3.90934e-07 -3.03154e-07 5.73285e-08 2.00304e-07
4588000 -3.04153e-06 -2.5192e-06 -1.47208e-06 -1.49831e-07 -9.53351e-07 -6.01825e-07
4589000 -3.05808e-06 -3.43479e-06 -3.13009e-06 1.05052e-06 -6.11179e-07 -1.09033e-06
4590000 1.04207e-06 -1.30072e-07 -1.90127e-08 6.92423e-07 2.86946e-07 -2.75069e-08
4591000 4.09121e-06 3.59194e-06 2.36787e-06 -5.91987e-08 1.24919e-06 1.04907e-06
4592000 1.7325e-06 2.63141e-06 1.73694e-06 -8.05757e-07 5.70143e-07 7.19097e-07
4593000 1.33383e-07 -4.19492e-07 -5.22608e-07 3.89343e-07 3.17401e-07 -9.59374e-08
4594000 2.78067e-07 8.26188e-07 2.30196e-07 8.03336e-09 2.42368e-07 1.28607e-07
4595000 3.91141e-10 1.0918e-06 9.19919e-07 -1.15077e-06 2.22283e-07 3.1768e-07
4596000 -1.27504e-06 -7.52094e-09 7.45112e-08 -6.55162e-07 -4.77796e-07 1.31058e-08
4597000 -2.09058e-06 -1.21866e-06 -9.5055e-07 -5.19395e-07 -5.67812e-07 -2.75247e-07
4598000 -6.57128e-07 -4.43994e-07 -1.02812e-06 5.20359e-07 5.56118e-08 -2.68864e-07
4599000 1.64183e-06 1.99503e-06 7.83515e-07 -2.43521e-07 8.6898e-07 5.75817e-07
4600000 -8.77529e-07 2.63645e-07 -4.34012e-08 -7.91037e-07 -1.29265e-07 2.70494e-08
4601000 -6.30067e-07 -7.98226e-07 4.69713e-07 -6.65709e-07 -6.00958e-07 -2.17802e-07
4602000 -5.84219e-07 1.48874e-07 -2.52281e-07 -1.36642e-07 -2.76051e-07 6.28838e-08
4603000 6.68057e-07 7.72832e-07 7.68074e-07 -2.62533e-07 3.22511e-07 2.08284e-07
4604000 9.29764e-07 1.80046e-06 8.04902e-07 -5.40718e-07 5.03654e-07 4.42958e-07
4605000 -7.65665e-07 6.59606e-07 -1.31057e-07 -6.80518e-07 -1.16552e-07 1.61724e-07
4606000 -1.10611e-06 -7.16455e-07 -1.17104e-07 -5.55375e-07 -3.02692e-07 -2.60998e-07
4607000 -2.11809e-06 -9.81751e-07 -7.08727e-07 -6.70053e-07 -3.34801e-07 -2.8967e-07
4608000 -1.50068e-07 -3.60605e-07 -6.64234e-08 1.08905e-07 2.01506e-08 -8.82759e-09
4609000 -2.23769e-06 -1.24527e-06 -6.24338e-07 -8.91898e-07 -7.86646e-07 -2.30875e-07
4610000 -1.0928e-07 -4.58274e-07 -3.05092e-07 4.46061e-07 9.00875e-08 -2.02339e-07
4611000 9.19386e-07 1.50609e-06 2.31415e-07 -3.63191e-07 8.54976e-07 4.2767e-07
4612000 2.26499e-07 2.11265e-06 1.13522e-06 -1.48972e-06 1.89047e-07 5.76932e-07
4613000 -1.89373e-06 -1.96311e-06 -1.39776e-06 3.52234e-07 -5.98563e-07 -5.68725e-07
4614000 -1.26015e-06 -1.24976e-06 -1.06222e-06 2.84711e-07 -6.06039e-08 -3.59826e-07
4615000 -3.75031e-06 -1.02337e-06 -1.32372e-06 -1.5518e-06 -7.95245e-07 -4.17027e-07
4616000 -2.25116e-07 1.07416e-06 7.40556e-07 -8.72676e-07 -7.76827e-08 2.07656e-07
4617000 1.09344e-06 2.12897e-06 1.63812e-06 -1.27575e-06 4.32037e-07 7.48053e-07
4618000 9.87222e-07 1.81888e-06 1.30542e-06 -8.85249e-07 3.78506e-07 5.58991e-07
4619000 -3.5147e-06 -2.98847e-06 -2.56189e-06 2.44338e-07 -7.99011e-07 -8.52814e-07
4620000 -2.34727e-06 -1.52728e-06 -1.79968e-06 -1.7562e-07 -3.10013e-07 -4.09258e-07
4621000 1.2475e-06 2.07233e-06 1.1756e-06 -5.24686e-07 4.50494e-07 5.20525e-07
4622000 2.21605e-06 2.84613e-06 1.2175e-06 -2.7647e-07 8.9279e-07 7.53392e-07
4623000 -4.75339e-07 -2.15012e-06 -9.95533e-07 1.24537e-06 -4.62961e-07 -5.56926e-07
4624000 -3.94552e-06 -2.54556e-06 -2.15714e-06 -3.30575e-07 -1.05157e-06 -7.77878e-07
4625000 -4.60388e-07 -2.00872e-07 -7.26144e-08 -9.60746e-08 -2.31773e-07 4.28943e-08
4626000 9.95392e-07 2.05629e-06 7.7139e-07 -5.11591e-07 5.61249e-07 5.06307e-07
4627000 3.64835e-07 4.34939e-07 -1.18729e-07 4.21404e-07 -1.01364e-07 1.98426e-07
4628000 -2.19748e-06 -1.55616e-06 -5.45194e-07 -4.52046e-07 -8.81202e-07 -5.50531e-07
4629000 5.34802e-07 1.23147e-06 6.9775e-07 -8.61353e-07 4.33878e-07 3.08322e-07
4630000 9.96572e-07 1.51058e-06 2.04502e-07 -1.32445e-07 5.88941e-07 3.68464e-07
4631000 1.58177e-06 2.37216e-06 1.9129e-06 -1.05218e-06 5.58374e-07 6.08475e-07
4632000 -1.25159e-06 2.9839e-07 1.69694e-07 -1.16738e-06 -3.58724e-07 1.12116e-07
4633000 -2.0025e-06 -1.7683e-06 -1.19438e-06 4.5016e-07 -8.79553e-07 -6.65767e-07
4634000 -2.30316e-06 -2.72356e-06 -1.47637e-06 4.19681e-07 -1.00517e-06 -8.19969e-07
4635000 -4.52852e-07 1.04485e-06 5.30175e-07 -1.22296e-06 1.34332e-07 2.41762e-07
4636000 1.00454e-06 2.14775e-06 9.57268e-07 -8.66009e-07 4.8083e-07 6.73932e-07
4637000 -1.66425e-06 -5.57515e-07 -3.21172e-07 -5.66672e-07 -6.25179e-07 -1.4547e-07
4638000 3.6995e-07 -8.27557e-07 -7.61525e-07 1.25286e-06 2.77856e-07 -3.0111e-07
4639000 -1.48431e-06 -8.92413e-07 -1.44815e-06 -1.04119e-07 -5.91564e-10 -2.29679e-07
4640000 -1.35443e-06 -1.01158e-06 -2.03303e-07 -4.90044e-07 -7.06123e-07 -2.43849e-07
4641000 6.16764e-07 1.74139e-06 1.3516e-06 -9.72376e-07 3.40124e-07 5.38859e-07
4642000 1.74434e-06 1.13097e-06 1.97563e-07 6.71638e-07 5.24518e-07 2.26878e-07
4643000 -2.35618e-07 3.0432e-07 8.14352e-07 -1.00521e-06 -2.21302e-07 -9.14562e-09
4644000 -1.34575e-06 2.03604e-07 3.49318e-08 -8.70759e-07 -4.9347e-07 3.70953e-08
4645000 -3.94537e-07 -6.60111e-07 -6.72052e-07 3.20815e-07 3.56724e-08 -1.22198e-07
4646000 -2.2609e-06 -1.63105e-06 -1.50258e-06 1.18688e-07 -6.91182e-07 -4.95558e-07
