# Time-averaged data for fix fixke
# TimeStep c_kea c_pea
8618000 71490.2 -23868.7
8619000 71571.4 -23694.7
8620000 71593.5 -23675.5
8621000 71491.4 -23885.9
8622000 71389.3 -23918.5
8623000 71497.1 -23867.6
8624000 71490.3 -23826.9
8625000 71505.9 -23829.6
8626000 71438.5 -23810.1
8627000 71543.5 -23841.8
8628000 71472.3 -23780.9
8629000 71366.1 -23932.1
8630000 71400.4 -23955.8
8631000 71397.9 -24027
8632000 71370.9 -23973.5
8633000 71454.5 -23980.9
8634000 71408.9 -23908.2
8635000 71438.4 -23955.9
8636000 71305.2 -24002.1
8637000 71444.8 -23983.2
8638000 71449.6 -23978.7
8639000 71453.6 -23949.2
8640000 71318.2 -24094.6
8641000 71263.1 -24175.7
8642000 71369.3 -24210
8643000 71391.7 -24250.5
8644000 71443.1 -24050
8645000 71568.2 -24003.7
8646000 71457.9 -24111.8
8647000 71437.9 -24166.5
8648000 71453.4 -24255.5
8649000 71537.6 -24055.2
8650000 71509.2 -24082.3
8651000 71327.5 -24156.7
8652000 71482.8 -24088.6
8653000 71461 -24024.1
8654000 71270.9 -24161.3
8655000 71359.2 -24089
8656000 71516.3 -23937.3
8657000 71394 -24094
8658000 71463.6 -24086
8659000 71518.1 -23959
8660000 71353 -24056.5
8661000 71356.8 -24103.1
8662000 71421.1 -23969
8663000 71551.7 -23888.9
8664000 71474.4 -23866.6
8665000 71327.4 -23967.8
8666000 71382.5 -24053.6
8667000 71419.8 -24059.8
8668000 71355.9 -24040
8669000 71311.9 -24040.5
8670000 71428.4 -24017.9
8671000 71372.8 -23952
8672000 71414.7 -23953.7
8673000 71294.6 -24036.6
8674000 71262.9 -23935.5
8675000 71242.4 -24038.9
8676000 71272.2 -24063.6
8677000 71246.3 -24129.3
8678000 71248 -24146.4
8679000 71326.8 -24128.1
8680000 71318.3 -24156.5
8681000 71276.3 -24120.5
8682000 71336.2 -24145.9
8683000 71342.6 -24134.5
8684000 71270.5 -24140.9
8685000 71221.9 -24257.2
8686000 71373.7 -24025.5
8687000 71461 -24031.1
8688000 71386.5 -23946
8689000 71505.3 -23849.5
8690000 71485.6 -23863.7
8691000 71437 -23842.3
8692000 71492 -23723.1
8693000 71503.6 -23816.8
8694000 71478.9 -23777.1
8695000 71479.9 -23885.7
8696000 71484.3 -23872.9
8697000 71393.6 -24010.6
8698000 71377.9 -24013.1
8699000 71407.9 -24061.4
8700000 71368.8 -24095.5
8701000 71240.8 -24110.2
8702000 71328.7 -24105.9
8703000 71372.8 -24067
8704000 71387.9 -24070.8
8705000 71347.6 -24091.6
8706000 71321.9 -24200.7
8707000 71349.1 -24192.3
8708000 71357.1 -24231.9
8709000 71385.6 -24064.2
8710000 71298.6 -24146.2
8711000 71159 -24254
8712000 71228.8 -24114.6
8713000 71244.9 -24164.3
8714000 71229 -24127.5
8715000 71233.1 -24124.3
8716000 71321.6 -24035.8
8717000 71396.9 -23940.5
8718000 71259.6 -24003.8
8719000 71434 -23964.1
8720000 71339.6 -24039.6
8721000 71362.1 -23918.3
8722000 71425.5 -23939.5
8723000 71424 -23970.7
8724000 71368.4 -24020.4
8725000 71277.4 -24027.8
8726000 71212.2 -24121.3
8727000 71193.7 -24105
8728000 71244.6 -23990.6
8729000 71275.5 -24003.5
8730000 71181.7 -24050
8731000 71381.4 -23890.8
8732000 71438.9 -23790.6
8733000 71441.9 -23851
8734000 71455.7 -23905.2
8735000 71426.2 -23851.2
8736000 71378.2 -24029.7
8737000 71319.9 -24080
8738000 71181.7 -24186.3
8739000 71042.3 -24229.4
8740000 71024.3 -24310.7
8741000 71126.2 -24214.6
8742000 71226.1 -24102.9
8743000 71283.9 -24037.2
8744000 71278.3 -24082
8745000 71246.8 -24033.7
8746000 71327.6 -23924
8747000 71363.1 -23992.5
8748000 71251.7 -24095.1
8749000 71379.1 -23955
8750000 71396.2 -23931.9
8751000 71412 -23869.6
8752000 71409.2 -23935
8753000 71422.5 -23912.1
8754000 71402.6 -23938.9
8755000 71470 -23954.3
8756000 71407.8 -23909.8
8757000 71316.1 -23982.1
8758000 71273.4 -23970.4
8759000 71274.3 -23978.2
8760000 71274.6 -23998.1
8761000 71288.4 -23981.8
8762000 71352.1 -24031.1
8763000 71405.3 -23967.8
8764000 71354.8 -24043.1
8765000 71467.9 -23838.8
8766000 71346.8 -24017.6
8767000 71323.6 -23849.5
8768000 71408.7 -23880.4
8769000 71382.5 -23897
8770000 71411.2 -23831.5
8771000 71480.1 -23812.6
8772000 71531.8 -23740.9
8773000 71525.8 -23807.2
8774000 71415.3 -23935.9
8775000 71367.9 -23963.6
8776000 71385.6 -24001.3
8777000 71377.5 -23926.9
8778000 71469.9 -23848.5
8779000 71458.4 -23901.2
8780000 71445.7 -23872.7
8781000 71389.6 -23899.9
8782000 71452.2 -23847.6
8783000 71479.6 -23840.5
8784000 71457.3 -23881.4
8785000 71489.2 -23771.1
8786000 71442.4 -23882.3
8787000 71422.8 -23851
8788000 71292.3 -24015.8
8789000 71426.9 -23920.5
8790000 71466.8 -23804.8
8791000 71493 -23766.1
8792000 71608.3 -23684.7
8793000 71576.7 -23804.3
8794000 71451.7 -23831.9
8795000 71282.8 -24049
8796000 71322.3 -23958.4
8797000 71316.9 -23942.3
8798000 71363 -23889.8
8799000 71302.3 -24042.1
8800000 71309.7 -24038.7
8801000 71302.4 -24074.9
8802000 71417.1 -24009.4
8803000 71450 -23931.7
8804000 71394.6 -23900.8
8805000 71492.8 -23890.9
8806000 71490.1 -23989.7
8807000 71438.6 -23973.4
8808000 71389.5 -23913.6
8809000 71481.1 -23927.5
8810000 71319.2 -24033.2
8811000 71302.8 -24110
8812000 71350.3 -24051.3
8813000 71449.5 -23917.9
8814000 71482.6 -23833.3
8815000 71457.5 -23836.2
8816000 71360.5 -23979.4
8817000 71314.5 -24033.1
8818000 71322.2 -23960.8
8819000 71245.5 -23948.1
8820000 71304.9 -24012.4
8821000 71308 -23982.3
8822000 71297.2 -23940.4
8823000 71372.4 -24012.2
8824000 71282.3 -24188.3
8825000 71315.9 -24123.6
8826000 71254 -24234.7
8827000 71096.3 -24279.3
8828000 71162.6 -24273.7
8829000 71144.9 -24196.1
8830000 71070.8 -24236.1
8831000 71088.4 -24327.6
8832000 71045.9 -24220.9
8833000 71092.3 -24248.9
8834000 71063.7 -24186.7
8835000 71188.2 -24182.5
8836000 71215.3 -24137.7
8837000 71129.7 -24121.3
8838000 71154.5 -24154.7
8839000 71090.5 -24177
8840000 71094.5 -24141.8
8841000 71139.5 -24191.3
8842000 71103.1 -24233.9
8843000 71159.2 -24135.6
8844000 71308.8 -23996.3
8845000 71298.2 -24035
8846000 71298 -24088.8
8847000 71233.2 -24179.8
8848000 71331.3 -24120.7
8849000 71311.3 -24122.2
8850000 71373.1 -24120.9
8851000 71394.7 -24145.5
8852000 71493.7 -24078.1
8853000 71493.3 -24096.3
8854000 71533.8 -23939.5
8855000 71653.6 -23857.1
8856000 71522.2 -24010.8
8857000 71379.8 -24145.6
8858000 71412.8 -24116.8
8859000 71377.9 -24170.2
8860000 71348.6 -24145.4
8861000 71418.2 -24076.3
8862000 71416.3 -23904.8
8863000 71526.8 -23844.2
8864000 71379.7 -23908.3
8865000 71344.6 -23963.1
8866000 71353.8 -24004.7
8867000 71319.9 -23972.4
8868000 71373.3 -23994.8
8869000 71321.3 -23965.8
8870000 71369 -23965
8871000 71301 -24168.9
8872000 71313.9 -24132.6
8873000 71330.3 -24162.8
8874000 71385.6 -23998
8875000 71445.6 -23961.5
8876000 71375.5 -24029
8877000 71361.7 -24044.7
8878000 71290.3 -24042.9
8879000 71396.3 -23940.1
8880000 71331 -23954.8
8881000 71384.1 -23899.6
8882000 71390.6 -23881.8
8883000 71451.6 -23810.7
8884000 71434.1 -23830.7
8885000 71410.4 -23908.5
8886000 71334.2 -23973.8
8887000 71199.8 -24045.4
8888000 71289.9 -23965.5
8889000 71344 -23980.6
8890000 71255.4 -24071.9
8891000 71252.9 -24116.6
8892000 71277.4 -23946.3
8893000 71218.3 -24065.4
8894000 71146.1 -24064.2
8895000 71213.4 -23965.5
8896000 71144.3 -24068.7
8897000 71102.3 -24136.1
8898000 71146.8 -24095.8
8899000 71128.2 -24157.5
8900000 71146.9 -24184
8901000 71097.1 -24225.8
8902000 71060.7 -24301.4
8903000 70998.1 -24458.6
8904000 71147.3 -24232.8
8905000 71210.4 -24132.1
8906000 71302.5 -24089.6
8907000 71279.2 -23968.4
8908000 71317.1 -24072.1
8909000 71271.6 -23989
8910000 71318.4 -23978
8911000 71338.7 -23980.5
8912000 71317.4 -23998.8
8913000 71318.8 -23982.4
8914000 71476.2 -23893.9
8915000 71572.7 -23789.8
8916000 71563.1 -23784.4
8917000 71469.3 -23889
8918000 71529.5 -23894.2
8919000 71495.9 -23911.5
8920000 71483.9 -24027.2
8921000 71483.9 -23968.6
8922000 71636.3 -23842.2
8923000 71664.8 -23945.3
8924000 71641 -23884.5
8925000 71465.5 -24122.1
8926000 71466.2 -24008.5
8927000 71504 -23910.6
8928000 71512.1 -23875.1
8929000 71469.6 -23998.8
8930000 71561.4 -23924.9
8931000 71606.6 -23847.9
8932000 71624.4 -23919.2
8933000 71481.7 -23972.5
8934000 71499.6 -23914.5
8935000 71532.2 -23841.6
8936000 71476.8 -23908
8937000 71408.4 -23888.9
8938000 71365.9 -23946.6
8939000 71380 -23964.3
8940000 71338.1 -24056.9
8941000 71320.2 -23976.4
8942000 71355.1 -24073.5
8943000 71348.6 -23999.5
8944000 71409.9 -24036.7
8945000 71405 -23959.9
8946000 71452.8 -23966.6
8947000 71377.4 -23874.7
8948000 71377.4 -24024.6
8949000 71436.2 -23987.2
8950000 71386.9 -23929.1
8951000 71475.2 -23875.8
8952000 71282.7 -24039.1
8953000 71310.7 -23982.6
8954000 71327.6 -23939.8
8955000 71409.9 -23966.3
8956000 71406.7 -24019.2
8957000 71416.5 -24056
8958000 71332 -23925
8959000 71203.9 -24080.2
8960000 71223 -24007.4
8961000 71251.8 -24084.1
8962000 71258.5 -24032
8963000 71208.3 -24109
8964000 71221.3 -24017.3
8965000 71294.8 -24016.1
8966000 71256.7 -24001.7
8967000 71165.3 -24024.7
8968000 71248.1 -24085.4
8969000 71142.5 -24207.9
8970000 71145.7 -24181.4
8971000 71140.6 -24235.5
8972000 71008.9 -24234.7
8973000 71047.4 -24297.8
8974000 71088.3 -24355.5
8975000 70994.8 -24297.5
8976000 71039.2 -24332.3
8977000 71094.2 -24242.2
8978000 71122.6 -24154.5
8979000 71199.8 -24132.1
8980000 71148.1 -24152.5
8981000 71241.7 -24140.8
8982000 71216.2 -24179.4
8983000 71240.4 -24223.1
8984000 71155.6 -24201.2
8985000 71241.6 -24134.6
8986000 71295 -24027.1
8987000 71242.4 -24024.5
8988000 71347.7 -23980.2
8989000 71334.3 -23933.9
8990000 71343.3 -23918.8
8991000 71377.5 -23950.3
8992000 71427.6 -23847.2
8993000 71464.9 -23857.2
8994000 71451.5 -23933.6
8995000 71541.6 -23824.8
8996000 71554.4 -23808.4
8997000 71551.4 -23747.4
8998000 71498.8 -23757.4
8999000 71480 -23892.8
9000000 71436 -23873.9
9001000 71287.9 -24034.9
9002000 71400.8 -23896.3
9003000 71377.1 -23989.6
9004000 71323.6 -24032.8
9005000 71250.6 -24032.1
9006000 71370.9 -23951.6
9007000 71375.1 -23863.8
9008000 71525.4 -23648.3
9009000 71420.1 -23799.5
9010000 71489.1 -23774.5
9011000 71566 -23698.5
9012000 71424.3 -23752.6
9013000 71475.5 -23707.9
9014000 71346.4 -23775.2
9015000 71432.6 -23700
9016000 71321.2 -23799.6
9017000 71265 -23776.9
9018000 71408.1 -23761.3
9019000 71423.8 -23777.9
9020000 71345.6 -23851.7
9021000 71387.7 -23735.4
9022000 71517.9 -23620.7
9023000 71550.1 -23586
9024000 71536.2 -23623.9
9025000 71552.2 -23596.2
9026000 71607.7 -23543.5
9027000 71602.3 -23587.6
9028000 71597.8 -23575.5
9029000 71519 -23785.9
9030000 71557.9 -23661.5
9031000 71592.7 -23602.4
9032000 71606 -23697.4
9033000 71641.3 -23563.3
9034000 71558 -23659
9035000 71682.5 -23582.5
9036000 71643.9 -23594.4
9037000 71640.4 -23679.2
9038000 71664.9 -23585.5
9039000 71636.7 -23556
9040000 71571.4 -23682.7
9041000 71501.1 -23839.2
9042000 71459.6 -23888.9
9043000 71500.8 -23873.7
9044000 71596.7 -23708.6
9045000 71571.4 -23662.1
9046000 71548.9 -23757.1
9047000 71468.9 -23939
9048000 71518.5 -23819.4
9049000 71450.7 -23899
9050000 71500.1 -23855.2
9051000 71490.4 -23819.8
9052000 71575.4 -23737.2
9053000 71636.9 -23625.2
9054000 71516.8 -23772.8
9055000 71534 -23741.2
9056000 71452.9 -23748.8
9057000 71529.1 -23730
9058000 71483.3 -23714
9059000 71466.3 -23714.5
9060000 71393.2 -23817.2
9061000 71468.3 -23781.3
9062000 71458.7 -23761.1
9063000 71584.1 -23649.7
9064000 71685.2 -23586.4
9065000 71629.1 -23624.2
9066000 71597.4 -23613.2
9067000 71471.3 -23719.6
9068000 71524.9 -23574
9069000 71582.1 -23581.6
9070000 71681 -23595.5
9071000 71716.2 -23498.7
9072000 71696.9 -23608.4
9073000 71451.6 -23779.1
9074000 71571.8 -23822
9075000 71522.5 -23853.6
9076000 71529.6 -23770.1
9077000 71689.4 -23603.3
9078000 71559.2 -23736.9
9079000 71477.6 -23819.6
9080000 71566.9 -23730.1
9081000 71518.7 -23818.4
9082000 71594.7 -23783.3
9083000 71660.8 -23740
9084000 71658.1 -23783.4
9085000 71706.9 -23658.6
9086000 71707.7 -23501.2
9087000 71679.6 -23688.1
9088000 71678 -23611.5
9089000 71730.2 -23686.2
9090000 71688.4 -23739.1
9091000 71456.7 -23951.8
9092000 71492.4 -23836.3
9093000 71485.5 -23889.5
9094000 71384.7 -23995.2
9095000 71422.1 -23874.8
9096000 71426.9 -23815.6
9097000 71439.4 -23886.9
9098000 71307.8 -23986.4
9099000 71290.6 -24029.6
9100000 71271.3 -24138.3
9101000 71268.9 -24123.4
9102000 71238.5 -24117.5
9103000 71282.2 -24114.4
9104000 71474 -24026.5
9105000 71385.9 -24068.5
9106000 71370.5 -24126
9107000 71347.3 -24061.6
9108000 71312.4 -24151.8
9109000 71310.4 -24121.9
9110000 71218.9 -24279
9111000 71305 -24217.4
9112000 71197.8 -24265.4
9113000 71205.5 -24196.2
9114000 71174.2 -24231.8
9115000 71258.4 -24175.1
9116000 71248.3 -24265.1
9117000 71193.6 -24229.9
9118000 71222.8 -24154.8
9119000 71172.5 -24133.7
9120000 71216.4 -24122.9
9121000 71339.6 -23958.2
9122000 71447.6 -23901.8
9123000 71414.3 -23915.1
9124000 71389.3 -23902.4
9125000 71460.3 -23926.5
9126000 71350.5 -23928.2
9127000 71480.6 -23898.8
9128000 71388.3 -23850.4
9129000 71394.3 -23973.3
9130000 71354.2 -23950
9131000 71375.5 -23963.6
9132000 71362.6 -23982
9133000 71357.5 -24030.8
9134000 71452.4 -24034.5
9135000 71402.9 -23966.6
9136000 71415.1 -24024.6
9137000 71496.9 -23937.5
9138000 71448.1 -24021.9
9139000 71370.7 -24033.6
9140000 71487.5 -23935.2
9141000 71445.4 -24051.5
9142000 71409.9 -24029.3
9143000 71472.6 -23903.6
9144000 71387.3 -23993.1
9145000 71554.6 -23847.1
9146000 71502 -23900.9
9147000 71628.6 -23859.6
9148000 71534.3 -23866.1
9149000 71492.1 -23884.1
9150000 71446.6 -23894.8
9151000 71391.5 -23947.2
9152000 71283.5 -24120.2
9153000 71226.9 -24158.7
9154000 71429.7 -23991.6
9155000 71467.5 -23918
9156000 71420.6 -23940.2
9157000 71454.8 -23866.3
9158000 71499.1 -23886.1
9159000 71414.2 -23948.4
9160000 71478.7 -23878.1
9161000 71482 -23958.4
9162000 71452.2 -23992.5
9163000 71413.8 -23929.4
9164000 71404.6 -23989.6
9165000 71351.7 -24005.4
9166000 71302.5 -24181.9
9167000 71354.5 -24057.8
9168000 71241.7 -24144.6
9169000 71348.3 -24137
9170000 71422 -24034.6
9171000 71401.6 -24073.1
9172000 71360.7 -23952.1
9173000 71427.4 -23817.1
9174000 71481.6 -23935
9175000 71349.5 -23961.8
9176000 71309 -23991.1
9177000 71327.1 -24128.6
9178000 71393.4 -24018
9179000 71425.3 -23946
9180000 71238 -24120.4
9181000 71382.4 -23962
9182000 71511.8 -23935.9
9183000 71508.6 -23916.7
9184000 71446.3 -23905.7
9185000 71349.1 -24002.2
9186000 71366.6 -23995.7
9187000 71360.4 -24006.6
9188000 71306.3 -24034.4
9189000 71353.2 -24067.4
9190000 71421.7 -23934.2
9191000 71432.5 -23858.6
9192000 71453.8 -23829.5
9193000 71536.9 -23765.9
9194000 71444.3 -23883.8
9195000 71580.3 -23728.1
9196000 71533.9 -23737.1
9197000 71381.4 -23871.5
9198000 71345.9 -23938.9
9199000 71354.4 -23940.7
9200000 71388 -23990
9201000 71263 -24060.5
9202000 71374.2 -24029.6
9203000 71413.6 -24030.3
9204000 71521.4 -23940.8
9205000 71480.9 -23973.1
9206000 71453.7 -24056
9207000 71379.4 -24096.1
9208000 71472.9 -24100.7
9209000 71497.6 -23889.6
9210000 71457.1 -24068.6
9211000 71518.3 -23938.9
9212000 71508.3 -23901.9
9213000 71469.6 -23878
9214000 71439 -23957.6
9215000 71310.7 -24082.1
9216000 71324 -24104.2
9217000 71302.6 -24171.1
9218000 71270.6 -24160.9
9219000 71282.9 -24038.1
9220000 71381.7 -24149.5
9221000 71389 -24111.3
9222000 71384.1 -24127.6
9223000 71355.7 -24037.3
9224000 71400 -24004.4
9225000 71396.4 -24130.3
9226000 71271.4 -24179.5
9227000 71195.1 -24204.6
9228000 71116.7 -24205
9229000 71177.1 -24132.8
9230000 71203 -24155.8
9231000 71190.4 -24136.5
9232000 71295 -24133.5
9233000 71314.6 -23989.4
9234000 71374.4 -23987.5
9235000 71332.6 -24033.9
9236000 71264.8 -24102.3
9237000 71267.7 -24031.3
9238000 71280.2 -24076.8
9239000 71313.3 -23927.1
9240000 71440.8 -23888.4
9241000 71422.8 -23938.6
9242000 71392.3 -23905.4
9243000 71366.6 -23876.1
9244000 71358.9 -23844.4
9245000 71317.6 -23858.5
9246000 71477.9 -23850.1
9247000 71541.8 -23665.8
9248000 71540.7 -23796.8
9249000 71523.5 -23727.6
9250000 71525.5 -23811.1
9251000 71413.3 -23859.8
9252000 71422.9 -23942
9253000 71416.4 -23889
9254000 71386.3 -23844.9
9255000 71356.4 -23958.7
9256000 71408.9 -24022.1
9257000 71459 -23932.4
9258000 71452.4 -23861.8
9259000 71458.9 -23837.9
9260000 71472 -23871.1
9261000 71613.8 -23812.1
9262000 71501.1 -23836.1
9263000 71521.2 -23838.3
9264000 71456.2 -23886.2
9265000 71306.1 -24009.3
9266000 71371.4 -24064.3
9267000 71274.5 -24059.5
9268000 71297.4 -24210.3
9269000 71286.5 -24160
9270000 71347.5 -24066.7
9271000 71314.2 -24100.9
9272000 71353.4 -24068.9
9273000 71449.1 -24014.8
9274000 71409.4 -24020.1
9275000 71358.6 -23957.1
9276000 71331 -24074.5
9277000 71414.9 -23991.1
9278000 71389.2 -24085.8
9279000 71381.5 -24120
9280000 71493.4 -24005.2
9281000 71358.4 -23996.7
9282000 71425.6 -23991.5
9283000 71439.1 -23881.4
9284000 71430.4 -23830.6
9285000 71424.7 -23885.3
9286000 71495.8 -23802.2
9287000 71420.9 -23805.6
9288000 71497.5 -23795.5
9289000 71530.8 -23768.3
9290000 71438.5 -23861.7
9291000 71347.8 -23884.5
9292000 71476.4 -23784.3
9293000 71389.4 -23854.9
9294000 71414.7 -23901.7
9295000 71390.9 -23854.4
9296000 71428.8 -23802.1
9297000 71450.1 -23744.8
9298000 71474.5 -23785.5
9299000 71419 -23889.3
9300000 71504.1 -23815.5
9301000 71467.3 -23797.9
9302000 71456.6 -23759.3
9303000 71478.8 -23756.5
9304000 71421.6 -23762.9
9305000 71457.7 -23792.2
9306000 71575.2 -23678.1
9307000 71464.1 -23813.2
9308000 71434.4 -23820.5
9309000 71447.6 -23717.4
9310000 71586.5 -23654.2
9311000 71560.1 -23662
9312000 71551.6 -23548.8
9313000 71494.7 -23557.5
9314000 71590.5 -23541.7
9315000 71588 -23619.4
9316000 71562.9 -23680.2
9317000 71597.3 -23671.3
9318000 71478.5 -23825.9
9319000 71434.1 -23856.1
9320000 71471.3 -23844.5
9321000 71467.5 -23747.7
9322000 71461 -23812.2
9323000 71553.8 -23703.3
9324000 71570.4 -23724
9325000 71656.6 -23642.9
9326000 71617.6 -23631
9327000 71621.5 -23622.2
9328000 71634 -23646.3
9329000 71526.5 -23694
9330000 71553.2 -23661.3
9331000 71723.2 -23605.9
9332000 71627.8 -23651.4
9333000 71687.5 -23664
9334000 71685.2 -23685.3
9335000 71632.4 -23756.2
9336000 71659.3 -23685.4
9337000 71656.3 -23587.8
9338000 71542.9 -23748.5
9339000 71596.4 -23714
9340000 71539.6 -23762.2
9341000 71587.1 -23755.1
9342000 71449.4 -23775.1
9343000 71469.8 -23862.7
9344000 71442.3 -23875
9345000 71341.1 -23935.7
9346000 71484.9 -23785.4
9347000 71558.7 -23795.5
9348000 71512.8 -23840.2
9349000 71515.5 -23794.6
9350000 71461.8 -23811.4
9351000 71535 -23793.1
9352000 71544.4 -23802.6
9353000 71579.9 -23832.8
9354000 71576.1 -23795.3
9355000 71571.4 -23728.8
9356000 71657.1 -23736.3
9357000 71682.9 -23710.7
9358000 71669.1 -23848.9
9359000 71542.3 -23949.6
9360000 71397.4 -23947.1
9361000 71292.1 -24018.2
9362000 71278.5 -24088.2
9363000 71425.9 -23910.2
9364000 71368.7 -23979.2
9365000 71408.7 -23964.2
9366000 71280.4 -24119.7
9367000 71314.3 -24108
9368000 71351.4 -24224.3
9369000 71214.5 -24226.2
9370000 71471.3 -24015.6
9371000 71494.9 -23988.9
9372000 71443.4 -24063.3
9373000 71454.4 -24101.7
9374000 71443.7 -24071.1
9375000 71468.6 -24116.8
9376000 71424.8 -24103.4
9377000 71362.6 -24138.9
9378000 71417.9 -24176.9
9379000 71352 -24229.5
9380000 71366.4 -24126.6
9381000 71390.4 -24073.6
9382000 71423.3 -24070.5
9383000 71395.9 -24093.3
9384000 71375.7 -24153.4
9385000 71386.3 -24055
9386000 71456.9 -24053.5
9387000 71365.6 -24134
9388000 71363.9 -24096.9
9389000 71346.8 -24089.7
9390000 71247.2 -24171.4
9391000 71361.6 -24229.1
9392000 71388.5 -24053.4
9393000 71408.5 -24044.4
9394000 71438.3 -23994
9395000 71412 -24066.5
9396000 71203 -24249.5
9397000 71384.3 -24118.2
9398000 71363.4 -24116.5
9399000 71395 -24105.4
9400000 71303.2 -24214
9401000 71229.9 -24304.4
9402000 71197.2 -24342.3
9403000 71134.3 -24391.8
9404000 71160.2 -24364.8
9405000 71150 -24417.4
9406000 71134.4 -24395.4
9407000 71155.8 -24432.5
9408000 71227.4 -24260.3
9409000 71231.5 -24214.1
9410000 71271.5 -24259.5
9411000 71328.2 -24143.2
9412000 71385.1 -24118.3
9413000 71468.8 -24039.9
9414000 71366.8 -24133.5
9415000 71427.1 -24047.8
9416000 71319.7 -24055.8
9417000 71353.9 -24075.7
9418000 71383.3 -24018
9419000 71351.5 -24022.4
9420000 71390.8 -24114
9421000 71394.1 -24056.4
9422000 71361.5 -24107
9423000 71283.7 -24153
9424000 71307.3 -24139.2
9425000 71380.4 -24134.1
9426000 71452.5 -24025.7
9427000 71416.6 -24100.4
9428000 71391.6 -24129.5
9429000 71423.4 -24132.8
9430000 71219.4 -24331.6
9431000 71236.3 -24325.7
9432000 71237.1 -24400.8
9433000 71277.8 -24394.9
9434000 71312 -24239
9435000 71349.9 -24134
9436000 71363.7 -24148.7
9437000 71336.6 -24175.1
9438000 71305 -24087.3
9439000 71431.7 -24037.2
9440000 71439.6 -24107.4
9441000 71274.6 -24262.8
9442000 71292.4 -24256.5
9443000 71128.1 -24383.1
9444000 71146.5 -24312.3
9445000 71190.7 -24199.1
9446000 71259.1 -24220.6
9447000 71291.4 -24156.2
9448000 71217 -24235.4
9449000 71182.2 -24229.7
9450000 71189.4 -24278.8
9451000 71176.6 -24349.6
9452000 71181.8 -24293.1
9453000 71267 -24283.7
9454000 71280.9 -24301.6
9455000 71266.4 -24266
9456000 71252.9 -24376.6
9457000 71205.2 -24414.7
9458000 71184.8 -24449.8
9459000 71185.6 -24400.7
9460000 71311.1 -24402.8
9461000 71324.2 -24325
9462000 71210 -24348.7
9463000 71176.3 -24426
9464000 71206.8 -24437.5
9465000 71162.1 -24422.1
9466000 71065.2 -24492.9
9467000 71185.5 -24423.5
9468000 71283.1 -24515.3
9469000 71322 -24353.5
9470000 71385.1 -24432.9
9471000 71334.4 -24443.5
9472000 71322.9 -24426
9473000 71336.6 -24474.1
9474000 71337.9 -24463.7
9475000 71306.1 -24364
9476000 71248 -24533.6
9477000 71258.7 -24368.8
9478000 71361.5 -24304.4
9479000 71287 -24421.6
9480000 71318.4 -24359.9
9481000 71284.1 -24345.4
9482000 71182.8 -24478.4
9483000 71137.8 -24471.4
9484000 71264.4 -24433.5
9485000 71299.7 -24271.2
9486000 71327 -24249.6
9487000 71310.5 -24331.5
9488000 71161.4 -24357.3
9489000 71159.7 -24376.3
9490000 71200.3 -24380.3
9491000 71110.8 -24395.7
9492000 71195.8 -24389.8
9493000 71145.2 -24448.5
9494000 71154.1 -24406.3
9495000 71230.6 -24309.7
9496000 71261.4 -24328.5
9497000 71247.1 -24383.8
9498000 71197.6 -24331.6
9499000 71263.7 -24224.9
9500000 71222.6 -24377.6
9501000 71250.2 -24315.1
9502000 71292.9 -24178.8
9503000 71384.6 -24227.8
9504000 71359.1 -24194.9
9505000 71399.1 -24142.3
9506000 71201.8 -24373.8
9507000 71271.7 -24379.8
9508000 71381.4 -24146
9509000 71440.1 -24182.2
9510000 71384 -24222.3
9511000 71495.7 -24076
9512000 71561.1 -24053.9
9513000 71390.9 -24144.7
9514000 71352.1 -24154.3
9515000 71308.3 -24168.9
9516000 71354.4 -24208.7
9517000 71324.5 -24196.5
9518000 71214.1 -24271.2
9519000 71227.2 -24260.9
9520000 71222.7 -24287.2
9521000 71283.2 -24203.7
9522000 71280.4 -24127.1
9523000 71317.7 -24110.7
9524000 71310.3 -24114.2
9525000 71323.2 -24100.6
9526000 71300.3 -24176.5
9527000 71298.5 -24158.6
9528000 71388.2 -24053.7
9529000 71459.8 -23950.3
9530000 71474.1 -23872.8
9531000 71518.6 -23860.3
9532000 71568.8 -23857.3
9533000 71440.2 -23784.7
9534000 71410.7 -23851.9
9535000 71485.6 -23800.3
9536000 71561.3 -23856
9537000 71544.6 -23809.6
9538000 71548.9 -23784.1
9539000 71578.6 -23691.4
9540000 71627.7 -23691.5
9541000 71752.5 -23564.4
9542000 71674.5 -23612.5
9543000 71733.8 -23710.1
9544000 71763.1 -23677.7
9545000 71752.1 -23695.2
9546000 71641 -23673.2
9547000 71488.5 -23781.6
9548000 71493.8 -23738
9549000 71557.4 -23712.5
9550000 71531.6 -23752.4
9551000 71521.6 -23734.1
9552000 71547.6 -23833.9
9553000 71653.2 -23724.3
9554000 71731.9 -23620.9
9555000 71814.7 -23578.9
9556000 71708 -23727
9557000 71542.8 -23739.5
9558000 71728.5 -23614.1
9559000 71727.1 -23704.2
9560000 71770.3 -23626.5
9561000 71695.2 -23795.5
9562000 71653.6 -23842.8
9563000 71591.5 -23858.3
9564000 71635.2 -23857.6
9565000 71559.7 -23919
9566000 71703.4 -23865.3
9567000 71644.5 -23852.7
9568000 71594.3 -23943.1
9569000 71548 -23961.6
9570000 71456 -23915.5
9571000 71472.3 -23937.4
9572000 71503.1 -23963.3
